MF: LIHC,METH: LIHC,GE: LIHC
0,0.535212,0
0.024912247,0.030473331,0.08263357
0.024950802,0.08134189,0.04551976
0,0.018834705,0.12872641
0,0.042962477,0.01887066
0.024989672,0.04886842,0.08147151
0.0496944,0.17302105,0.046705317
0.09871159,0.120392434,0.06615687
0.024630375,0.29025272,0.047727678
0,0.01464959,0.030277494
0.0249788,0.005898557,0.10003082
0.0250065,0.03355546,0.006782601
0.024618525,0.008158934,0.025730362
0,0.15441556,0.013628919
0.049537063,0.026477952,0.050465718
0.02504024,0.010234398,0.041836716
0.024591392,0.105255894,0.034574598
0.024870966,0.009482726,0.002199646
0.04998116,0.036219053,0.02909056
0,0.016289074,0.025789961
0,0.01803842,0
0,0.000667876,0.1492927
0,0.04573671,0.09908104
0,0.4375082,0.189314
0,0.005961001,0.003117455
0.024910063,0.038488753,0.040477555
0.048040386,0.1183709,0.13329163
0,0.009507843,0.10296091
0,0.23291968,0
0.024962706,0.23121013,0
0,0.00724101,0.002503929
0,0.05089064,0.038263552
0.05009597,0.056353826,0.35985854
0,0.029416546,0.032220196
0,0,0.003592313
0,0,0.01967541
0,0.05681371,0.023355454
0.024855636,0.35127482,0.09033222
0.09980956,0.17790358,0.018419223
0,0.004344277,0.024192046
0,0,0
0,0.012496049,0.023955552
0,0.048159603,0.02621026
0.049891666,0.001749759,0.06648855
0.024793651,0.057016827,0.52112764
0,0.012083203,0.019185005
0,0.37161538,0.053638935
0.02500671,0.016364232,0.04701705
0,0.13918783,0.013679865
0,0.32741466,0.06485522
0,0.011527969,0.03238594
0,0.08677407,0.3754677
0,5.07E-05,0.021191293
0,0.12527125,0.018967072
0.025033526,0.21558212,0.0653907
0,0.1754873,0
0,0.08236323,0.00131645
0.025068514,0,0
0,0.013112713,0.060253877
0.024916153,0.04752651,0.02800179
0,0.030213607,0.07101996
0,0.43891543,0.039593596
0,0,0
0.025061436,0.26143464,0.051949136
0,0.015640957,0.046292126
0,0.009609777,0.047406796
0,0.00570855,0.020030603
0,0.014671323,0.02256964
0,0,0
0.024987057,0.31485835,0.042353567
0,0.24572866,0
0,0.152296,0.004519656
0.02506244,0.076079585,0.07010917
0.1002059,0.5543262,0
0,0.16121748,0.6332348
0,0.44392195,0
0.02495061,0.001208465,0.051097088
0,0.018113112,0.002949167
0.025039397,0.006348033,0.05084107
0,0.416577,0.077136755
0.024799839,0.006614415,0.006294635
0,0.025920587,0.06557986
0.024995027,0.006679225,0.060287066
0,0.014440721,0.11849245
0,0.050672658,0.001865106
0,0,0.14271212
0,0.020368565,0.073713996
0,0.112218454,0.036291786
0,0.001164194,0.0449535
0,0.097919345,0.07145855
0.024982186,0.18606813,0.13494764
0.09979429,0.34837666,0.17562015
0,0.38534048,0.005179478
0,0.014486611,0.05878756
0,0.000194603,0.021532135
0,0.049459197,0.045161452
0,0.000995814,0.04856018
0.050044194,0.12932521,0.3652269
0,0.001917738,0.16351192
0.04967554,0.2591858,0.08508761
0,0.005320307,0.049384702
0.02461588,0.00593183,0
0.02505086,0.007278055,0.015486822
0.050007124,0.100167334,0.06255804
0,0,0
0.07433501,0.001481489,0.009189548
0,0.031397082,0
0,0.15435657,0.017114809
0,0.014660067,0.11128557
0,0,0
0,0.004840711,0.021908116
0,0.070046164,0.11418257
0,0.079224944,0.26142532
0.04938493,0.016155712,0.046471465
0,0.013936312,0.04867922
0,0.006221527,0.049054712
0.025031783,0.016047647,0.034037773
0.02489804,0.08667055,0.00195605
0,0.004601245,0.067673996
0.050120287,0.1176949,0.153837
0,0.37321568,0
0.0250195,0.008219031,0.03218405
0.024868935,0.010181434,0.05747923
0,0.07694044,0.049373567
0,0.24546333,0.0496381
0.024959529,0.18308744,0.00341911
0,0.009004563,0.101494834
0,0.001643263,0.062761895
0,0.04815468,0.1056917
0.025002453,0.001613838,0.017261246
0.04983779,0.000471327,0.03533487
0,0.012041996,0.12769464
0.02502078,0.06399101,0.046635475
0,0.38917866,0.09017044
0,0.000937119,0.058460604
0,0.00357742,0.009890668
0,0.00341734,0
0,0.08068521,0
0,0.011325535,0.032419495
0,0,0.008134997
0.025030965,0.16109711,0.10643284
0.049875796,0.19789435,0.1389056
0,0.2075143,0
0,0.003625182,0.10411746
0,0.014977391,0.08231021
0,0.16113615,0.074074805
0.024921335,0.18289916,0
0.024773603,0.09889316,0.0235022
0,0.014513636,0.017552603
0,0.061779942,0.030020578
0,0.014885825,0.027022768
0,0.0381265,0.09517075
0,0.04852709,0.057130165
0,0,0.001652185
0.05008123,0.39652723,0
0,0.060039245,0.029080832
0,0.11463117,0.027920052
0,0,0.023110874
0.024945593,0.112879,0.02070469
0.025011806,0.003609081,0.09824958
0,0.005124353,0.003474306
0,0.0129441,0.06339248
0.024899622,0.096526414,0.227638
0,0.094261676,0.024598688
0,0.003004585,0.06062393
0.025062513,0.0754422,0.26437533
0.02473732,0.13237242,0.008066485
0,0.02494321,0.000247474
0.024956627,0.014813937,0.03916827
0.024985936,0.044656966,0.031388067
0,0.028428502,0.054316685
0,0.15503079,0.006823295
0.02460772,0.02053854,0
0,0.22354971,0.11630235
0,0.006067693,0.018180363
0.024792535,0.002893705,0.05766482
0.07399444,0.016173992,0.042610537
0,0.17483054,0.12988852
0,0.055457555,0.021908173
0.02504203,0.026391054,0.011391629
0.074963905,0.10856313,0.000725505
0.049032025,0.000256249,0.059938043
0,0.028324882,0.070547506
0.024931472,8.16E-05,0.049091708
0,0.001549252,0.03605318
0,0.008166065,0.018547779
0.0499679,0.008561169,0.048937358
0.023721533,0.09196426,0.1978619
0,0.034243602,0.11742861
0,0.15756626,0.025801035
0.025066523,0.34994057,0
0,0.001385414,0.051048316
0.025004499,0.037030686,0.018445645
0,0.00568933,0.0643265
0.024942676,0.008863159,0.029928645
0,0.49880564,0
0.024944345,0.008759449,0.032820154
0,0.019792605,0.05555115
0,0.23380098,0.10579093
0,0.03745835,0.33477882
0.04963022,0.045609977,0.02932087
0.024626158,0.01173336,0.0854512
0.024964575,0,0.009737643
0,0.020570276,0.012189323
0,0.32046604,0
0.025034452,0.30370954,0
0.025011575,0.048297092,0.06856027
0,0.0618264,0.05430847
0,0,0
0.049928427,0.26293138,0.25618514
0,0.07189375,0.10749966
0.024941344,0.07646803,0.05879648
0,0.044960305,0.06523102
0,0.11648082,0.28314632
0,0.03310401,0.063856
0,0.000461946,0.08445606
0.024833655,0.002473699,0.009090126
0,0.006277877,0.045298524
0,0.006688718,0.004155487
0,0.006598889,0.007407715
0,0,0
0.02494312,0.005962301,0.00855813
0,0.001348032,0.082494944
0,0.115059204,0.027093876
0,0.007034614,0.02868175
0,0.029996922,0.29693586
0,0.28555232,0.14251296
0.025009032,0.025987,0.022993362
0,0,0
0.024987983,0.15626009,0
0,0.024125453,0
0,0.043822438,0.08079909
0,0,0
0,0.013161479,0.10651256
0.024547841,0.004291987,0.06897161
0.049863596,0.008735784,0.04354012
0,0.06715523,0.10429656
0,0.015280907,0.02009067
0,0,0.024957206
0.024847398,0.020947784,0.10867657
0.025054773,0.0955203,0.03943696
0,0.01853533,0.11782008
0.07376882,0.14463696,0
0,0.12357751,0
0,0.004210349,0.028013224
0,0.003940336,0.043578308
0.025059482,0.22991362,0.21651243
0.024859915,0.03394052,0.010878192
0,0.03508872,0.06737029
0.024963906,0.04044694,0.019955477
0,0,0
0,0.014393117,0.05100225
0,0.30709133,0.014898381
0,0.0326804,0.123901874
0.024913331,0.014124649,0.03230535
0,0.4036975,0
0.049738027,0.0810372,0.01731492
0,0.07889662,0.16291264
0,0.11881308,0.013600482
0,0.016936274,0.05709046
0.025029676,0.0717275,0.13122946
0,0.005071945,0.03025327
0,0.5666055,0
0.07497279,0.016143372,0.20472173
0.024892688,0.32380977,0.106298424
0,0.04877242,0.2297132
0,0.0968361,0.21723974
0,0.093968906,0.002563254
0.024907362,0.027356202,0.096955426
0.025034832,0.15785679,0.08465996
0,0.002883829,0.020309996
0,0.00042728,0.022343729
0,0.119415775,0.10596879
0.069163546,0.007722625,0.002688538
0,0.28338683,0.03318387
0.09798886,0.001699315,0.002769511
0,0.14003468,0.102912955
0.024555882,0.2561381,0.062467813
0.024731757,0.04223323,0.14925106
0.0250359,0.5644186,0
0,0.08472067,0.02664724
0.16653416,0.105073765,0.063563205
0,0.13727532,0.083852895
0,0,0
0,0.07386851,0.039578862
0,0.024097737,0.02591883
0,0.080747806,0.063182965
0,0.01434922,0.042505644
0,0.003479863,0.028497664
0,0.102069244,0
0,0.021301348,0.025523007
0.024922116,0.14653315,0
0,0.061728664,0.18267423
0,0.04348666,0.0786625
0,0.007317514,0.040241804
0,0.057586126,0.02586052
0.04921861,0,0.057458982
0,0.011628465,0
0.024963,0.002232605,0.034710433
0,0.012388768,0.020035535
0.0737222,0.012522737,0.08407946
0,0.33255807,0
0,0.09784449,0.019602738
0,0.011403044,0.003920842
0.12350963,0.005814653,0.07588674
0,0.036008444,0.022373896
0,0.034724362,0.18665792
0,0.045392152,0
0,0.0380711,0.06529669
0.02498808,0.03354406,0.020408686
0,0.09138169,0.3758353
0,0.02764073,0.042322725
0,0.09412332,0
0,0,0
0,0.19383796,0.097331606
0,0.09884798,0.07940807
0.02500664,0.004072547,0.021383878
0,0.18435787,0.18166311
0,0.14314803,0.005052419
0.025069706,0,0
0.025002802,0.03171738,0.1324884
0.025012929,0.004950738,0.055744346
0,0.019467795,0.02168295
0,0.032577235,0.099005945
0,0,0.059924584
0,0.009082855,0.000892295
0.04992551,0.004924445,0.045067918
0,0.3405408,0.15419264
0,0,0.19437079
0,0,0
0,0.002752503,0.14247967
0,0.011140263,0.05693674
0.024987275,0.004691037,0.00800199
0,0.03825765,0.10231832
0,0.11463325,0.24456847
0.025024049,0.00618083,0.08613076
0.024719745,0.06736794,0.07792487
0,0.007422578,0.008098373
0,0.028031882,0.1309003
0.024934128,0.064721264,0.0286607
0,0,0.104573905
0.049547475,0.08234863,0.009906971
0.02501629,0.4467095,0
0,0.007701476,0.004120819
0.02500506,0.010728081,0.033250537
0,0.031214403,0.054901447
0,0.002800837,0.038892705
0.100242786,0,0.17719282
0.024897875,0.059605047,0.026932014
0,0.12306672,0.4935968
0,0.030229568,0.001993296
0.024803605,0.1706086,0.09491953
0,0.08992893,0
0.024924714,0.005906786,0.033781525
0,0.01757897,0.015708786
0,0.030667357,0.031799827
0.025010213,0.00100747,0.019133119
0,0.034807067,0.06416882
0,0,0
0,0.014911597,0
0,0,0
0,0,0.019564645
0.0250245,0.17526826,0.101694256
0.07473654,0.004919741,0.041127466
0.025040539,0.17450207,0.034659833
0,0.03479902,0.042754635
0,0.09115845,0.017074803
0.025041182,0.16625214,0.034307025
0.025068317,0.008055107,0.091422446
0.024763398,0.24450666,0.10349622
0,0.008428312,0.006091783
0,0.052983534,0
0,0.3117084,0
0,0.010579943,0.01289303
0.049794402,0.00498593,0.036656864
0.0249941,0.003149245,0.09528301
0,0.081603654,0.084981374
0.024824595,0.012878294,0.01037362
0.050053757,0.002752858,0.09939476
0.02499451,0.012160822,0.081936404
0,0.38694853,0.19599675
0,0.002690849,0.037535444
0,0.003755295,0.022228826
0,0.43125352,0.073813505
0,0.024249312,0.038045432
0.07514113,0.6583295,0
0.025034657,0.19109571,0
0.024783326,0,0.09763605
0,0.16527972,0.12617527
0,0,0
0.0993325,0.11970518,0
0,0.1216097,0.011491187
0.09467431,0.348686,0
0,0.007198051,0.013949919
0,0.014747343,0.09164496
0.025029821,0.11895653,0.13769579
0,0,0.017537149
0.02500168,0.003180137,0.00588414
0,0.12623157,0.015540549
0,0.08199569,0.31130752
0,0,0.20779659
0,0.27097276,0.06692241
0.04994648,0.10651651,0.07580581
0.024910314,0.28988716,0.10344284
0,0.42803082,0.18901102
0,0.2575036,0.13340847
0,0.04794563,0.17100938
0,0,0.006768307
0.04951887,0.011256185,0.02321448
0,0.014334696,0.014201052
0,0.022163665,0
0.024823703,0.00157481,0.025040338
0.0250011,0,0.13060237
0,0.05906421,0.0831569
0,0.037916005,0.17634587
0.024834575,0.00162544,0.026700703
0.02480666,0,0.12785715
0.025055878,0.046054758,0.009623258
0.025032138,0.32518205,0.005954325
0,0.31391224,0.0040774
0,0,0
0,0.669715,0.22190939
0.025028266,0.06482366,0.03361989
0,0.14122094,0.059392005
0,0.006778234,0.08113672
0,0.13803251,0
0,0.20715733,0.04017993
0,0.19833633,0.027721897
0.024972972,0.040743794,0.082063876
0,0,0.05097576
0.025012078,0.1598728,0
0.05011113,0.29380774,0.047801994
0,0.020005595,0.015278325
0.024888316,0.003007451,0.008608924
0.049744993,0.013941769,0.013303865
0.02479523,0.21086343,0.030359676
0.024988547,0.001807299,0.1267371
0.02477124,0.26090714,0.030513292
0,0.000885709,0.02621018
0.024838278,0,0.055416256
0,0.013129475,0.030847868
0,0,0
0,0.13426168,0.051415756
0,0.001600843,0.014545553
0,0.1503571,0.032988176
0,0.025684847,0.026360773
0,0.10773865,0.050663725
0.072706856,0,0.010521405
0.024978658,0.31479612,0.051500425
0,0.003516335,0.113539815
0,0.03612063,0.016622271
0,0.04508687,0.028683871
0.02459272,0.01971698,0.09519665
0.07469634,0.39717367,0.1742918
0,0.049177792,0.18062875
0,0.0939976,0.002284985
0.024986181,0.07899679,0.01904006
0.049668606,0.32458153,0.09228426
0.025022333,0.1114732,0.07491605
0.02506117,0.006141453,0.09062567
0,0.015590001,0.030093111
0.024795944,0,0.04038293
0,0.0883979,0.014969305
0,0.000181087,0.02183381
0.0250643,0.1158624,0.09191186
0,0.32136032,0.03182589
0,0.045388456,0.021185413
0.07502741,0.014854974,0.17489475
0,0.00199531,0.059137717
0,0,0.002754041
0.049489755,0.001852608,0.027731173
0.024803368,0.023426134,0.008069576
0,0.001230905,0.10363283
0,0.11956037,0.037786957
0,0.000570116,0.05963768
0,0.010201276,0.005599536
0.024859855,0.003535243,0.001176534
0,0.2865781,0.001885368
0,0.106697686,0.020452455
0,0.004945369,0.042079438
0.025006909,0.23642944,0.042667653
0,0.011058632,0.1321239
0.02505864,0.08666788,0.11375183
0,0.003255121,0.095043406
0,0.013791775,0.082400896
0,0.10370652,0.04072882
0.024999846,0.25507346,0.1395588
0,0,0.025598804
0,0,0
0,0.00119025,0.002832383
0,0.00701686,0.14913338
0,0.0316234,0.17248404
0,8.79E-05,0.049464837
0,0.021282092,0.03829391
0,0.21150638,0.08819699
0,0.000579401,0.011022256
0,0,0.048465185
0,0.06763294,0
0,0.011316092,0.08564152
0.025069641,0.12953955,0.054772668
0.0748256,0.10531492,0.0645271
0,0.030441962,0.06513067
0,0.06602124,0.08830674
0,0,0.13874815
0,0,0
0.049853716,0.08686948,0.04059804
0,0.001040407,0.063705474
0,0.010735698,0.002014489
0.050027195,0.046758257,0.006812354
0,0.004308524,0.023716673
0,0.001425128,0.011073145
0.024942122,0.20163013,0.004916063
0,0.068503715,0.54273206
0,0.48986682,0
0.024911005,0.009270365,0.01560578
0,0.41759825,0.001166961
0,0.064713165,0.15585107
0.025041593,0.22381398,0
0.024949012,0.8140239,0
0,0,0
0.025045214,0.37242368,0.021016877
0.04949686,0.17995772,0.09716893
0.024736052,0,0.006799458
0,0,0
0.0249641,0.3470337,0.27433798
0,0.003140391,0.032563444
0.049915474,0.017030379,0.000156126
0,0.08673575,0.08018951
0.025034081,0.001802942,0.001330878
0,0.10398871,0.018525526
0,0.034405775,0.016428225
0.024951288,0.004459119,0.086077705
0,0.3890011,0
0.025051657,0.06797758,0
0,0.046236437,0.025295982
0,0.009801974,0.005592023
0.049887218,0.004502149,0.041031245
0.02485736,0.13597816,0.016643593
0.02501803,0.008085637,0.041588254
0,0.039616626,0.011673433
0.025031237,0.024259057,0.05285496
0.02482205,0.011245038,0.049462494
0,0,0.014139243
0,0.17719969,0.08547284
0.02502644,0,0.020000845
0,0.011965049,0.017663142
0.024941808,0.051065907,0.055359308
0.02492253,0.004390938,0.114209965
0.049990136,0.06561001,0.053091872
0.025053194,0.00020511,0.015472136
0,0.049178526,0.05901115
0.024795806,0.036310785,0.07631459
0,0.11912463,0.124870166
0.04982797,0.06417616,0.011299045
0,0.004758236,0.02027062
0.025027717,0.0906772,0.2916517
0.04989391,0.04884088,0.04796181
0,0.01167734,0.03352501
0,0.005617418,0.03984121
0,0.031638455,0.021099275
0,0.093819335,0.042596217
0.02419981,0.005621358,0.06261552
0,0.11127335,0.06928133
0,0.019629167,0.009031657
0,0,0
0,0.57402813,0
0.02506029,0.22677591,0.46909803
0.025008656,0.13101046,0.12924618
0.02501676,0.000724574,0.14339785
0,0.015680755,0.013727876
0,0.002020998,0.069101915
0.024767274,0.061135788,0.030065902
0.049139343,0.10272115,0.16422893
0.024925137,0.021512,0.056971896
0,0.100223094,0.04313873
0.024921397,0.004788145,0.046933077
0,0.007980239,0.022820104
0,0.011076978,0.04310461
0.024795087,0.004728879,0.06104115
0.024892678,0.4769016,0
0.05000566,0.02952375,0.011267354
0.025044762,0.3591954,0
0,0,0.067144684
0.024979282,0.003407769,0.046568234
0.0490103,0.003280012,0.1336162
0.024933336,0.002982547,0.15091956
0.04980308,0.02986034,0.046049424
0,0.1417309,0.046323124
0.07457909,0.0633557,0.15339923
0.047957797,0.005639104,0.033678893
0.050070234,0.47777608,0
0.024818087,0.005448578,0.010974447
0,0.002325629,0.06661997
0,0.011966378,0.18277709
0.02498678,0.004313562,0.38965628
0,0.009336904,0.13950026
0,0,0
0.024896393,0.12117224,0.43021166
0,0.2157419,0.12253621
0,0.09018566,0.020610593
0.049630765,0.004279984,0.002273256
0.049918063,0.031752408,0.10043041
0.05009056,0.078567214,0.015961992
0.02503277,0.12943232,0.3319513
0.02506906,0.2575461,0.15101276
0,0.04420991,0.122188725
0.024755778,0.01337011,0
0.099926636,0.25114658,0
0,0.005392067,0.015870295
0.024990972,0.02418339,0.17853633
0,0.33271706,0.19248183
0.02470803,0.004528463,0.07772943
0,0.007057517,0.09529702
0,0.016095327,0.031378336
0,0.003071519,0.014235188
0.02496359,0.22822088,0.014906617
0,0.07854499,0.61069584
0,0.15805414,0.08213299
0,0,0
0,0,0.08373598
0,0,0
0,0.08590381,0.09022011
0,0.067527935,0.089208044
0.024889844,0.01246961,0.046124883
0,0.016046965,0.023511583
0,0.000283952,0.063261636
0,0.039538547,0
0,0,0.09064654
0,0,0.04447493
0,0.000244653,0
0,0.056704238,0.026016654
0,0.29107207,0.14686838
0,0.28309324,0.070240654
0,0.009408382,0
0.024887541,0.06728807,0.08007663
0,0.011001321,0.029882565
0,0.4343624,0.07899087
0.025019845,0.4515322,0
0,0.16329525,0.14393395
0.025021534,0.00045407,0.008846068
0.024837496,0.02808722,0.004699277
0,0.02356265,0.06988589
0,0,0
0,0.19317007,0.039881855
0,0,0.066562645
0,0,0
0,0,0.001477153
0.025016712,0.038489915,0.25986955
0.07446656,0.15511718,0.01770008
0,0.00262972,0.03866069
0,0.18417065,0
0.04995572,0.019362075,0.044973824
0,0.6269121,0
0.025030738,0,0.01462781
0,0.22310072,0
0,0.22498278,0.15033078
0.050006643,0.12966877,0.27953684
0.09970847,0.001712718,0.008829018
0,0.03294352,0.049985517
0.025000377,0.006418255,0.09200178
0.024378572,0.07085191,0.07773656
0.024879858,0.254774,0.06364569
0,0,0
0,0,0
0,0.12737586,0.08557686
0,0.031746365,0.09577826
0,0.011322356,0.10874776
0.024950169,0.023725333,0.006641465
0,0.012836435,0.03995306
0.024778415,0.004328203,0.008966053
0.025047265,0.48218966,0
0,0.36552,0.015724804
0.02424169,0.00018016,0.11833562
0,0.001388349,0.002468983
0,0.07047758,0
0,0.075269036,0.001442897
0,0.007001747,0.02344728
0,0.000474494,0.008348145
0.11517171,0,0.13910179
0.023833614,0.12890236,0.012544702
0,0.001352466,0.009566816
0,0.000302393,0.058544192
0,0,0
0,0.100943714,0
0.024636427,0.28011215,0.08335735
0,0.073923916,0.08599297
0,0.00437251,0.0639079
0.0731361,0.020599406,0.02002528
0,0.14363058,0
0,0.053764287,0.004827588
0,0.16049421,0.017327001
0,0.10013357,0.09317064
0,0.2211723,0.12612078
0,0.009899854,0.08854687
0.025047876,0.035770822,0
0.025046514,0.00512297,0.027941633
0,0.015542734,0.039566457
0,0,0.041357387
0.025068803,0.09710641,0.12588271
0,0.002050558,0.09259977
0,0.01941111,0.048948262
0,0.089096546,0.07123248
0,0.08179319,0.06616861
0.07410853,0.048150852,0
0,0.002365681,0.04460636
0,0,0
0.025031619,0.001840028,0.018886266
0.049876958,0.12371069,0
0,0.00518424,0.16570258
0.04978176,0.00079777,0.11669814
0,0.038384706,0.08593611
0,0.11468572,0
0.024996066,0.10102621,0.012480494
0.025062121,0.124317825,0.19725978
0,0.000760393,0.006013177
0,0,0.016595624
0.025040543,0.030898664,0.10781958
0,0.007803461,0.037828363
0.02474302,0.078944646,0.07714069
0,0.6665066,0
0.024634257,0.00671442,0.03721849
0,0.105764575,0.015736997
0,0.13710503,0
0,0.031124864,0.08074836
0.12392307,0.051135518,0.077251695
0.024735322,0.004064993,0.057129536
0,0,0.006826069
0.04879319,0.025557589,0.046473633
0.07343475,0.04791433,0.17993407
0,0.001876862,0.15262097
0.07477684,0.3232596,0
0.02500829,0.43664426,0.15796079
0,0.22463867,0.4929207
0,0.049130175,0.021703042
0,0.023103297,0.06337021
0,0.006799254,0.02841977
0.0249652,0.017782439,0.020458257
0.024962228,0.00522396,0.002209879
0.025037557,0.23711662,0.029171187
0,0.27372605,0.002596156
0,0.007642599,0.08739617
0,0.20012875,0
0,0.19536558,0.19053927
0.024964413,0.021006856,0.05111979
0.07448561,0.023621969,0.012038304
0,0.008481235,0.000808406
0,0.016007943,0.03471107
0.024991827,0.09108822,0.19691184
0.024749815,0.006341627,0.07229908
0,0.007231628,0.03371629
0.049985606,0.05730385,0.36428502
0.024859462,0.4072703,0.11406895
0.049651906,0.06820789,0.17847595
0,0,0.14401154
0,0.06610043,0.27068156
0.04996659,0.3052679,0
0,0,0.3764884
0.049862333,0.08138631,0.038752627
0.025014894,0.4387054,0.26448607
0.024785468,0.27220994,0.10958568
0.025040654,0.24267152,0
0,0.14310779,0.028678147
0,0.005179868,0.026158001
0.14752942,0.20111686,0.14666955
0,0.007726498,0.056238096
0,0.2880109,0
0,0.008814884,0.04169983
0,0,0
0,0,0.14081903
0,0.09507518,0
0.04986274,0.12571122,0.0823799
0,0.25790986,0.001479855
0.047940496,0,0.1763529
0,0.049980663,0.019003764
0,0.41497895,0.010553912
0.02505996,4.37E-05,0.053182192
0,0.034132745,0.1677862
0,0.0175417,0.04561887
0.024985408,0.2313126,0.044299208
0,0,0.03512775
0,0.005048828,0.04858768
0,0.01453391,0.06816769
0.025018167,0.11211047,0.11549309
0.050000492,0.009693415,0.04009221
0.024617078,0.1080305,0.01690035
0,0.14079817,0.10449493
0,0.06562289,0.104316555
0,0.25415683,0
0,0.451959,0
0,0.17509633,0
0,0.28961527,0.000114859
0,0.004764803,0.072500475
0.025002647,0.00418564,0.029963104
0,0.03259635,0.023493893
0,0,0.07440298
0.024494227,0.19602168,0.07173588
0.024949707,0.007217083,0.0808008
0.04959062,0.1467134,0.080246374
0,0.01883421,0.060474053
0.0250047,0.22773165,0.052565675
0,0.12643859,0.18567972
0,0.431883,0.08028992
0.049126484,0.113471426,0.00943776
0.049915638,0.010173279,0.015801074
0,0.023329005,0.002980646
0.07483445,0.037598792,0.05959783
0,0.08642892,0.046225213
0.025037024,0.13102683,0.081512846
0,0.1156005,0.07596276
0,0.008514596,0.005993298
0.049927082,0.6007708,0.13287129
0.024994746,0.028972456,0.06602352
0,0.000150446,0.03751683
0.049778406,0.14317942,0
0,0.000858114,0.028513039
0,0,0
0,0,0.021053318
0,0.056858227,0.043867353
0.024943318,0.000725566,0.08807218
0,0.01957781,0.021983063
0,0.012032878,0
0,0.001565672,0.00258138
0,0.008026093,0.111392856
0.02504868,0,0.1564022
0.04982341,0.23222566,0.09136919
0.024915544,0.15841353,0.1764487
0,0.00110893,0.02599837
0,0.002164607,0.004124307
0.024856197,0.017746352,0.011036143
0,0.001187628,0.03112312
0,0.012720627,0.03628272
0.049782112,0.003687467,0.033984706
0.07441554,0.08747155,0.09615725
0.024767019,0.11552365,0.08316232
0.02503781,0.006108108,0.006640819
0,0.030973965,0.1181016
0.025061019,0.41315475,0
0,0.06642043,0.025972469
0.025015077,0,0
0,0.005176514,0.029129194
0.04993371,0.04880104,0.1094858
0,0.41686577,0
0.024992393,0.004604611,0.006075522
0.02490195,0.006030384,0.061565604
0,0.27380958,0.08575664
0,0.002649114,0.035142723
0.049954493,0,0
0.025032826,0.002304433,0.09629077
0.025003564,0,0.01640868
0.024990456,0.16613716,0.10472594
0.024842475,0.077164486,0.1832947
0,0.15277289,0.1942328
0.024902802,0.50169015,0.07386565
0,0.005007354,0.05414181
0,0.027485164,0.050377578
0,0.016556961,0.030141924
0.024961565,0.058714803,0.011447463
0,0.017876687,0.005887186
0,0.004681518,0.023643449
0.04998153,0,0
0,0.008949768,0.03363983
0.024883877,0.04736825,0.12603758
0.024895146,0.021837873,0.026817316
0.025053576,0.06254901,0.014472812
0,0.000582175,0.03520093
0.024973191,0.45971125,0
0,0.00485623,0.025825283
0,0.45241278,0.16493408
0.025012592,0.002231305,0.08726176
0,0.30093485,0.001538085
0.025000393,0.15950558,0.107567765
0.025010727,0.41660202,0.14826557
0,0.012118389,0.018511243
0,0.11247773,0.023530364
0,0.25663394,0
0,0.10726879,0.029917328
0,0,0
0.07431573,0.29127118,0
0,0,0
0,0.008041893,0.00712473
0,0.004669562,0.0522297
0.07396906,0.06127244,0.2254687
0.049961463,0.09284136,0.06252044
0.07410032,0.3498694,0
0,0.002653322,0.041009314
0,0.11434733,0.08690982
0,0.053484187,0.0679343
0,0.01273102,0.019221354
0,0.018602721,0.17623375
0,0,0.045046918
0,0.16967039,0
0.024397127,0.14919484,0.049782403
0.025014378,0.27849287,0.02201995
0,0.005683068,0.03639912
0,0.018006789,0.047113974
0,0.023443162,0.03941199
0,0.001499441,0.015798634
0,0,0
0.02492275,0.07907815,0.034468554
0,0.18445297,0.1735977
0,0.019448353,0.08552209
0,0.09770822,0.09206367
0.025004901,0,0.10765095
0,0.00078963,0.022138754
0.025020547,0.00925481,0.07608059
0.024979156,0.5228997,0.09597257
0,0.006562571,0.026060503
0.04973039,0.06946726,0.16527346
0.025010997,0.003482573,0.099673465
0,0.36599594,0.115309626
0,0.015040928,0.065246224
0.024954535,0.01645757,0.06751547
0,0,0
0,0.0224675,0.10896282
0.024741706,0.018736443,0.048544887
0,0.17165238,0.06605371
0,0.033517472,0.079071105
0,0.2043548,0.11243338
0,0.023544537,0.03438927
0.02482026,0,0.25664705
0,0.17692001,0.09343374
0,0.348752,0
0,0.008616287,0.08256578
0,0,0
0,0.017757453,0.09232736
0.09945307,0.013918152,0.05165349
0,0.06497446,0.11585986
0,0.018535692,0.08666544
0.049931567,0.443195,0.068564266
0.024959529,0.00135015,0.058734372
0,0.042956367,0.025792023
0.049930584,0.24547864,0.32133034
0.024846872,0.07042285,0.027620107
0,0.13974354,0.09500169
0.024911193,0.013919145,0.17910671
0,0.24709533,0.13654262
0,0,0
0.024916418,0.23907211,0.040149074
0,0,0.12286148
0,0,0.09625029
0,0.081604086,0.023976868
0,0.007108711,0.057651628
0.049674675,0.010221643,0.02273438
0,0.00982732,0.054828018
0.049816616,0.019009512,0.08914418
0.025031634,0.023835022,0.000790824
0.050064567,0.14025548,0.04610691
0.050005965,0.001937378,0.017805206
0.025008652,0.20595333,0.09684191
0,0.062179096,0.018950589
0.025035983,0.041133005,0.040115446
0.024829585,0.10032836,0.06914591
0.04950397,0.24136859,0.20606457
0,0.41802248,0
0.024943722,0.006859382,0.016836476
0.025035026,0.067155786,0.001682958
0,0.0444095,0.040796064
0,0.12087167,0.7950007
