MF: LUAD,METH: LUAD,GE: LUAD
0,0.012242506,0.009746882
0.020542411,0.4954545,0
0.10236847,0.107823,0.18578574
0,0.03426026,0.10915872
0,0,0
0.041032325,0,0
0.120529935,0.015503845,0.08169281
0,0.015113376,0.032423094
0,0.012980601,0.010606136
0,0,0.20642981
0.0205604,0.1100477,0.16439593
0,0.021378106,0.024061417
0,0.041254032,0
0,0,0.015919197
0,0.005595606,0.14472331
0,0.00174992,0.010358548
0,0,0
0,0,0
0,0.4608898,0
0,0.013829082,0.091444366
0.020115905,0.010223633,0.15220645
0.0396792,0.001221109,0.003247343
0.040082764,0.48078397,0
0,0,0
0.055685196,0.021078043,0.073602065
0.020299647,0.03990934,0.06562146
0.01992791,0.08395016,0.13147676
0.02028677,0.025289904,0.030974045
0.020015173,0.00273911,0.10170299
0,0.059106108,0.03177451
0.02014792,0.010141725,0.052272644
0.020335037,0.008215417,0.08282005
0.14156416,0.43061233,0.559223
0.04068255,0.010114174,0.07544062
0,0,0
0,0.02036111,0.008753714
0.061244424,0.11902894,0.25654548
0,0.33979398,0
0,0.00703249,0.000126667
0.32337624,0.34367692,0.27940693
0,0,0.04287563
0.08143372,0.03441669,0
0.041091304,0.28190315,0.76368827
0,0.34283412,0.092233166
0,0.11818827,0.17052498
0,0,0.13012327
0,0.14574288,0.41963744
0.07997034,0.22961733,0.15800132
0.020537859,0.48664477,0.286172
0.01897162,0.32687098,0.4468372
0,0,0.6138239
0,0.09267637,0.3957177
0.017419077,0.36638588,0.10403167
0,0.5009913,0.32578567
0.02002858,0.13939257,0.5525446
0.020352012,0.19358817,0.022678575
0.060745995,0.42666158,0
0.020246606,0.020101214,0.03453437
0,0.05103851,0.42986932
0.04085284,0.018014623,0.06434353
0,0.015653143,0.009466127
0,0.18750282,0.19085215
0.06149493,0,0.3132247
0.07962558,0.003407301,0.13416274
0,0.09136458,0.12530462
0.020467665,0.023825677,0.119277336
0,0,0.13778035
0.082072034,0,0.16366006
0.1008423,0.21773054,0.09105974
0.101294816,0.019670842,0.28915498
0.020541182,0.24122374,0.63791734
0,0.00200636,0.09528459
0.14170913,0.47225922,0.19090879
0.020457052,0.15149546,0.122947544
0,0.01561759,0
0.040587153,0.08640911,0.1891185
0.02017668,0.06364129,0.2681191
0,0.11600999,0.009436994
0.04061429,0.106407166,0.018951636
0.020318238,0.008659573,0.06479951
0.04057119,0.20862582,0.050269682
0,0.13296492,0
0.16076164,0.41258672,0.020799581
0,0.07944444,0.06795685
0.1636406,0,0
0,0.014344697,0.002727277
0.11721822,0.14634037,0.21780196
0.22478957,0,0
0.15740323,0.60835963,0.02614845
0,0.000937614,0.004735849
0.09995143,0.42773178,0.24871416
0.14168034,0.27453673,0.16057111
0.019698275,0.15075402,0.05322449
0.02042063,0.019038359,0.028269667
0,0.0262984,0.20757142
0.081461295,0.55471945,0.06805931
0.020489348,0.06781409,0.05391177
0,0.007032326,0.009600139
0,0,0.20812084
0.020068103,0.034474663,0.2753314
0,0.011735786,0.01069492
0.07762309,0.5295105,0.13302611
0.02043569,0.008103705,0.000208694
0.020421747,0.30320388,0.20752357
0,0,0
0,0.033925764,0.001167736
0.14342211,0.25415817,0.29071087
0,0.115586214,0.08416424
0.16225964,0.09291093,0.25513595
0,0,0.12341442
0.16254222,0.001254472,0
0,0.18718281,0.2885602
0.07947942,0.20113419,0.28876764
0.07805412,0,0.03301893
0,0,0.063421644
0,0.043686002,0.20881824
0.0201798,0.11942318,0.06917608
0,0.06418218,0.14937752
0,0.013177635,0.062111408
0.020227153,0.1312829,0.040909853
0.0400218,0.042952534,0.10563733
0,0.017431553,0.03896388
0.020335682,0.001545285,0.053420868
0,0.3705857,0.30426684
0.020323474,0.002158334,0.23587759
0.040783778,0.15254064,0.73877245
0,0.053693075,0.06403423
0,0,0
0.03969527,0.03159691,0.028849775
0,0.15319389,0.07877434
0.020250378,0.2571846,0.01612377
0.038996473,0.03134383,0.06198773
0.040312197,0.003405894,0.027087515
0.0608986,0.23510335,0.17378274
0.06111087,0.3521532,0.041277006
0.04074704,0,0.13584241
0.040279426,0.12132148,0.0790177
0.03967078,0.6960469,0.087396406
0,0.058346607,0.045109164
0.27952465,0.40235367,0.031559788
0,0.02606563,0.027946977
0.038935836,0.4901315,0.17805141
0,0.07672364,0.023907123
0,0.038981225,0.13919637
0.019634923,0.24132162,0.5943441
0,0,0
0,0.12346421,0
0,0.0771972,0.21956944
0,0.06650925,0.13103679
0,0.45564696,0.11080347
0.03737431,0.05822385,0.060050886
0.020278266,0.010232869,0.41345966
0,0.52509105,0
0.020272082,0.013976502,0.071607225
0.08178333,0.28978452,0.016982252
0.040181234,0.036656182,0.03182789
0.076912425,0.20561367,0.095401816
0,0.019816784,0.047811016
0.06161934,0.6433712,0.07917237
0.020544812,0.7631899,0
0,0.04677435,0.043145634
0.020475022,0.007096357,0.01171304
0.020535951,0.01483217,0.26115477
0,0.005339172,0.082935736
0.020255752,0.10311032,0.011325285
0,0.04732177,0.056838043
0,0.004603744,0.01962217
0,0,0
0,0.03562066,0.005629388
0,0.09391777,0.071067214
0.019246604,0.027437167,0.30176347
0,0.013064812,0.10121787
0.12281711,0.38672605,0.14718696
0,0.004768088,0.1275083
0,0,0
0,0.015748328,0.16205397
0.020476531,0.022448765,0.38265112
0.02051732,0.2571353,0.2028817
0.019407785,0.28355592,0.22695647
0.040642362,0.003651701,0.113264255
0.040792957,0.46822,0.15037517
0.03808642,0.47891977,0.022681646
0.10101191,0,0.08054832
0.04014581,0.57120544,0
0,0.63436776,0
0.020443778,0.28213665,0.17288323
0,0.102101535,0.060716994
0.061195493,0.06577292,0.21540922
0.020332774,0.24644057,0.0829414
0,0.000270361,0.00201779
0,0.1642036,0.20825613
0,0.024303969,0.07150678
0.12149826,0.11735358,0.001677032
0.0204662,0,0.17724444
0.040110238,0.005502045,0.13865402
0.020469507,0.16002573,0.12743843
0.020375088,0.42744792,0.02755995
0,0.010468361,0.05566475
0.061602376,0,0
0.08205033,0.6806266,0.120276324
0,0.010353996,0.039009918
0.020508742,0.11099536,0.28504652
0,0.27173093,0.22565201
0.040873904,0.023724902,0.2857813
0,0.05735676,0.22212836
0.020519335,0.058827374,0.017015297
0,0.023220062,0.14275154
0.020480173,0.075547956,0.13317221
0.020507226,0.09942526,0.046885107
0,0.31242317,0.21016036
0.17107736,0.010453254,0.08972613
0.1188032,0,0.23119694
0,0.008137333,0.050501514
0,0.10565192,0.013422363
0.08171483,0.03726954,0.21427113
0.020527938,0.000127265,0.06514727
0,0.004037662,0.06422564
0.020564834,0.007055925,0.16944683
0.1397238,0,0.06880574
0,0.003532277,0.035181843
0.04102389,0,0.11603065
0,0.061833262,0.13086317
0.06085747,0.32740378,0.3145307
0,0.54643816,0.076023504
0,0.004482508,0.07385784
0,0,0
0.04095571,0.016342238,0.03287227
0,0.011119692,0.1509443
0.08129686,0.10108962,0.015396873
0.020218294,0.09310926,0.17337514
0.019786961,0.044307977,0.2055461
0.020561002,0.313075,0.6445996
0,0.005739469,0.022186777
0,0.032562725,0.18381004
0,0.007056508,0.029459547
0.04098097,0.020989608,0.28198895
0,0.014582465,0.03362918
0,0.000905507,0.01379652
0.08066563,0.030910429,0
0,0.064122856,0.11913261
0,0.03696042,0.032652013
0.13856319,0.10475559,0
0,0.061420225,0.017541388
0.040906116,0.03331737,0.14173372
0,0,0.3248943
0.020356916,0.5636158,0
0,0.036774404,0.05413983
0.04075496,0.08359601,0.2810159
0.2184616,0,0.2706461
0,0.123436905,0.14202261
0,0.23913887,0.13028118
0.03941884,0.0899146,0.035045844
0,0.0814673,0.17124861
0,0.032273494,0.03028118
0.038208485,0.000797677,0.15854394
0.019967247,0.36939317,0.05046222
0.020561477,0.008437504,0.19112226
0.040700227,0.08456933,0.6921167
0,0.20276153,0.020469632
0,0.0178304,0.011755861
0.059863858,0.37991375,0
0,0.29528528,0.43937606
0,0.007316295,0.002119003
0,0.069607764,0.023484701
0.08125744,0.03316894,0.08419563
0.020449938,0.002557653,0.00363007
0.020346219,0.01809697,0.09360364
0.039961964,0.25371227,0.056816116
0,0.007194835,0.031165162
0,0.10806848,0.20323133
0.019939631,0,0.12908828
0,0.022547552,0.08422972
0.019972138,0.024878357,0.004714544
0.020124983,0.15831035,0.093853876
0,0.03728282,0.34040198
0.19974782,0.52416205,0
0.121237755,0.43395898,0
0.12160227,0.32515973,0
0.04033758,0.22613062,0.07141317
0,0.011216955,0.05614648
0.04058563,0.074240506,0.07779075
0,0.050692298,0.13889875
0.020534268,0.012572198,0.16063558
0.020373192,0.008518595,0.017322052
0.0193342,0.005835362,0.14720586
0.039055828,0.02076443,0.24061409
0.02055401,0.09017557,0.49461287
0.020545999,0.12779486,0.127061
0.07644734,0.283381,0.32987666
0.0399114,0.016323831,0.041380532
0.039723016,0.000967718,0.055279706
0.020444678,0.10183367,0.085045144
0.020525897,0.021784917,0.06068837
0,0.11426436,0.05724905
0.020543836,0.092986345,0.008117823
0,0.00532956,0.1676662
0.020488396,0.6515422,0
0,0.04458303,0.03534854
0.020175794,0.065341376,0.017836953
0.04100749,0.06841703,0.058951683
0.04054284,0.010801381,0.018950067
0,0.004892963,0.007752538
0.020250587,0.057366114,0.071331546
0,0.525365,0.3045928
0.020536238,0.36305603,0
0.04088865,0.17566586,0.19962254
0,0,0.025609983
0,0.42116752,0.033175763
0.03946883,0.09965737,0.097919144
0.020386744,0,0.06938069
0.19944675,0,0.16316967
0.08174575,0,0.44091985
0.019059535,0.08317616,0.016137507
0.02034543,0.21321754,0.06458388
0,0.14561532,0
0.118056715,0.7137676,0.13108796
0,0.17466325,0.048106417
0.081576325,0.05642804,0.070697054
0.040665254,0.000537496,0.06868422
0.020561878,0.08715514,0.12484959
0,0.08734607,0.18773982
0,0.26918605,0.04844619
0.02055772,0,0.036620744
0.02046659,0.58622855,0.26991755
0.061339155,0,0.282482
0,0.32485446,0
0,0.35973436,0.40780535
0,0,0.08491954
0,0.059143584,0.11147659
0,0.13231212,0.09827102
0,0.20377503,0.09772906
0.02040473,0.016899751,0.05714539
0.019578137,0.26365945,0.44683957
0.020502705,0.15045296,0.26698196
0,0.15895183,0.14247471
0.040029872,0.10619928,0.001373713
0,0.32515422,0.22399187
0.08153969,0.13637726,0.30063263
0.019915843,0.48688433,0
0,0.08830909,0.002193145
0,0.16990362,0.037785903
0.03969767,0,0.020991638
0.06126952,0.16820669,0.38831887
0.020226365,0.014562398,0.002031733
0.020514807,0.35851845,0
0,0.1499844,0.16264053
0.020334003,0.11011951,0.2965186
0.060280826,0.17006889,0.23606734
0.04101113,0.25768572,0.16610712
0.02055632,0.001749243,0.010386533
0,0.052686367,0.07946294
0,0.40473443,0
0.020444341,0.5730526,0
0.020497892,0.29783753,0.12585244
0,0.000392438,0.03857693
0.020534286,0.054525778,0.23947656
0.019746998,0.03070456,0.000194217
0,0.22705556,0.003197589
0,0.251151,0.22596544
0.14147635,0.28878435,0.34614173
0.08007535,0.41738775,0.10677198
0.081819855,0.22380084,0
0,0.40472475,0.118511654
0,0.08315884,0.056678466
0,0.7333071,0.04185404
0,0.047685675,0.036620744
0.020503512,0.48893458,0.36053765
0.019981984,0.003352897,0.14192368
0,0.005978847,0.11599425
0.020538624,0.06901247,0.1295848
0.041012898,0.03642493,0.30655
0,0.07623969,0.20069642
0.020233816,0,0.012273369
0,0.27291843,0
0,0.011555029,0.003879701
0.020455403,0.26483974,0.24685048
0,0.003353044,0.018406766
0.020526307,0.18779615,0.024357645
0,0.005156287,0.06522865
0,0.005775076,0.019276327
0,0.003586961,0.008607561
0.09893529,0.24458952,0.14464168
0.020413306,0,0.07309588
0.1799687,0.30084267,0.02106901
0.19709109,0.008681711,0.035945732
0,0.079819515,0.14772813
0,0.15210588,0
0.040201727,0.07769644,0.12719934
0.08102768,0.29079074,0.17464407
0.038898867,0.001720088,0.2762827
0.020082911,0.46922308,0
0.020371804,0.08518723,0.007655369
0,0.12648417,0.064424455
0.020259181,0.007780893,0.031651467
0.13417992,0.4176118,0.13434106
0,0.016091553,0.034004334
0,0.098525584,0.1290378
0.0407522,0.6587674,0.28618327
0,0.042684462,0.2257332
0,0.002981575,0.002015001
0,0.09630788,0.002610169
0,0.1051037,0.060742427
0,0.0650217,0.15696038
0.020251377,0.01023539,0.24683857
0.020547679,0.29561645,0.005017276
0.020501992,0.06438815,0.54236346
0.02047732,0.13289812,0.24126957
0,0.04561119,0.045574866
0.019999797,0.37342703,0.09093128
0,0.35326484,0.060243513
0,0.10776399,0.11908782
0,0.003812147,0.109076396
0.020121207,0.06319111,0.03482558
0.020338016,0.058035206,0.09592123
0.10114386,0.40546855,0.0959094
0.058704376,0,0
0,0.32240963,0.107453495
0,0.008436128,0.18758202
0,0.004340684,0.009036404
0,0.5213046,0.36141977
0,0,0.04463596
0,0.015813842,0.08537995
0.02046066,0.23630652,0.09844359
0.22404633,0.5069061,0
0,0.006282085,0.002070529
0.08032191,0.3915095,0.32838145
0,0.002409721,0.040963415
0.019810738,0.0829527,0.024521459
0.074403234,0.19205867,0.0712993
0.060479734,0.63370425,0.1802965
0.01998582,0.04956578,0.052934777
0.020469397,0.6590178,0.16533725
0,0.05005711,0.06742678
0,0.001303325,0.038398717
0,0.07539801,0.14021856
0,0,0
0.04107558,0.016388414,0.035409655
0.019128438,0,0.46600196
0.057263333,0.005901141,0.048936207
0,0.01984391,0.08703386
0.020492557,0.033744674,0.15057673
0.0204831,0.004093978,0.000343084
0,0,0
0.06132707,0,0
0.040304773,0.002094198,0.039689757
0,0.01695329,0.006553198
0.019194337,0,0.0338455
0,0.024863608,0.060673516
0.020504931,0.009797794,0.11400659
0.019479685,0,0.051056508
0.08162473,0.20230272,0.033302743
0.059811138,0,0.005174734
0,0.022445409,0.18937376
0,0.3662681,0.002970451
0.040915504,0.0157187,0.030594
0,0.34304485,0.026198244
0.061518695,0.48342818,0
0,0.117683634,0.007273474
0.04081615,0.29633042,0.13019635
0.040172562,0.10169515,0.08743419
0.040808205,0.010723268,0.31624082
0.04080737,0.27128023,0.18950377
0,0.2148489,0
0.04107492,0.09219255,0
0,0,0.14391278
0.020036655,0.09913821,0.013916209
0.02046145,0.087826945,0.07913508
0.061520662,0.16703361,0.10493993
0,0.16672733,0.04055178
0,0.009881009,0
0.06114672,0.4984064,0.12689047
0.020520827,0.06026023,0.001413557
0.020368604,0.2055302,0.07780342
0.03928936,0.10678812,0.16071488
0,0.1818234,0.055966716
0,0.23190805,0.18138695
0.040929116,0.13209586,0.065856844
0,0.010185105,0.00904617
0,0.08664185,0.20077358
0.020452397,0.14760785,0.06793233
0,0.007325719,0.005297452
0.020474916,0.053861048,0.003482978
0,0,0
0,0.027229132,0.042489294
0.03989873,0.040900413,0.047163084
0.0817698,0.37686217,0
0.0204507,0.38836616,0.019377759
0.12174018,0.33419776,0
0.020137006,0.006207647,0.037607983
0.10200031,0,0
0.019987034,0.10216511,0.11917516
0.020531807,0.08900953,0.09086884
0,0.032875653,0.01824403
0,0.450327,0.006008133
0.040730506,0.064797424,0.46231282
0.35891673,0,0.5827695
0.08210057,0.002826227,0.3716088
0,0.001781061,0.04919513
0.11687397,0.4686636,0.03821874
0.08189656,0.6447133,0.16332681
0.06160462,0.3279759,0.022854708
0.12162829,0.6116088,0
0.21015148,0.015814193,0.07091868
0.020488368,0.37351504,0
0.04092593,0.047825094,0.25499463
0.020499716,0.15913111,0.017157957
0,0.040823966,0.066113435
0.020368379,0.1871153,0.15210621
0,0.46632877,0.05841601
0.12023396,0.53550243,0.07713368
0,0.13728441,0.050333835
0,0.06614188,0
0.020546371,0.010122539,0.09523186
0,0.026539547,0.023979124
0.020543242,0.45586565,0.18799089
0,0,0
0,0.04345238,0.49120814
0.100882426,0.31576538,0.10178948
0,0.057455316,0.021198776
0.06102163,0.16166092,0
0,0.24732788,0.45596468
0,0.11640377,0.08514794
0,0.22385903,0.15998663
0.16406156,0.19266444,0.3464184
0.019516548,0.21720211,0.036620744
0,0.14941019,0.05726005
0,0.20975152,0.04420386
0,0,0.02667146
0,0.40052527,0
0.020415816,0.17302583,0.11386644
0.020330135,0.21082287,0.35434714
0.06160882,0.6033794,0
0.020337278,0.2227301,0
0.020053271,0.059889097,0.052643508
0.040998604,0.5724837,0.3269278
0.040940657,0.015544825,0.009251219
0,0,0.007976546
0,0.00276249,0.07559324
0.13988748,0.29177877,0.038513225
0.017590808,0.003847194,0.018798845
0,0.079816476,0
0,0,0.0754152
0,0.044859856,0.07830545
0.10093619,0.1714509,0.21907383
0.019730782,0.013311205,0.05889725
0,0.6008437,0
0,0.044509202,0.03778231
0.019823082,0.1272716,0.16961466
0.16321924,0,0.1352762
0.040862743,0.15868074,0.001071364
0,0.011312557,0.002986108
0,0.12799826,0.036323026
0.10239688,0.6379065,0.021503434
0,0.20276538,0.3219079
0.020221649,0.33864364,0.55528975
0,0.10543182,0.099298075
0,0.0742173,0.21387395
0.04046134,0.17026202,0.022133486
0.041025877,0.12099462,0.14973453
0.060559385,0.5524693,0
0.06093916,0.007665582,0.024636976
0.075605236,0,0.07689772
0.06156817,0.270688,0.118772775
0.020520533,0.56692636,0.1753748
0.02034056,0.2329612,0.35519925
0.03899311,0.36694798,0.0766994
0,0.05127388,0.045568135
0.02028344,0.34472135,0.30855134
0,0.011594621,0.02609025
0.040281568,0.015017615,0.2823143
0.019682005,0.006260818,0.014487175
0.09908071,0.6597657,0.0274751
0.24036449,0.1183031,0.20738822
0,0,0.24282284
0.020534586,0.02087313,0.022136254
0,0.007425703,0.022672258
0,0.001873636,0.08070695
0.06112976,0.3357019,0.036620744
0.040762234,0.2999255,0
0.061344907,0.07135497,0.013744161
0,0.31759986,0.031141505
0,0.06357338,0.2268567
0,0.7390972,0
0.019793192,0.06363748,0.024134971
0.020230006,0.49831814,0
0,0.036637533,0.000214566
0.019813444,0,0.15945522
0,0.12697688,0.15347588
0.081640534,0.006876271,0.11296874
0,0.09654304,0.104954354
0.040600426,0.003715019,0.065538004
0,0.055212837,0.23655427
0,0.006418985,0.20788242
0,0.022798985,0.05155771
0,0,0.20754987
0,0.000294562,0.071365625
0,0.1947389,0.05949567
0,0,0.0882938
0,0.21387617,0.3903798
0,0,0.34262523
0,0.12112873,0.24705856
0.04079355,0.000876745,0.01464052
0.040098444,0.1737891,0.12706463
0.020546073,0.22624663,0
0.07757781,0.1910854,0.088047855
0.040482696,0.30543312,0.33243486
0,0.114879556,0.32388726
0.020427765,0.17317747,0.052824866
0.040996496,0.28382227,0
0,0.057562876,0.006165297
0,0.1875817,0.112673864
0,0.2362613,0.1699723
0.040750336,0.06477893,0.18776493
0,0.018062098,0.01843959
0.020358628,0.22200991,0.05732557
0.06069091,0.15219834,0
0.11617923,0,0
0.019512653,0,0.1134358
0,0,0.18068817
0,0.15482208,0.17173214
0,0,0.30379385
0.11963082,0.4939487,0.06253912
0.061134394,0.35490763,0.29352075
0,0.2699473,0.39173067
0,0.39061823,0
0.020431107,0.39896363,0.01532469
0,0.01019094,0.053472158
0.0799559,0.58590263,0.003383892
0.08025134,0.7138798,0.024213292
0,0,0.27085954
0,0.06067412,0.058280338
0.020513533,0.20534173,0.1735178
0.020416498,0.114541955,0.6307845
0.020522047,0.34807682,0
0,0.006487512,0.15736718
0,0.006238352,0.05966073
0,0.4062565,0.039015077
0.10124611,0,0.116859905
0.040693875,0.013351571,0.1235651
0,0.13259448,0
0.020185644,0.04731101,0.01677716
0.040952686,0.2867988,0.08952474
0.018043775,0.009899117,0.1368745
0,0,0.45260534
0.020297537,0.5290145,0.14548287
0,0.000737528,0.012917041
0.0205027,0.000671426,0.017816747
0.020418374,0.3442598,0
0.04047687,0.25072995,0
0.85947686,0.036553804,0.20559461
0,0.008525237,0.008028114
0,0.56444377,0.020418588
0,0,0
0,0.005348506,0.008012863
0.061125115,0.5658739,0.19265781
0,0.43297553,0.019193921
0,0.13513958,0.0864023
0,0.029927034,0.012902295
0,0,0.2022486
0,0.04818332,0.062492676
0.020495523,0.10579759,0.013364269
0.060970616,0.03348155,0.08115338
0.019697472,0.7691113,0
0,0.007716327,0.012694872
0,0.000886197,0.021876479
0,0.56267524,0.72957855
0,0.19822857,0.101339966
0.020456556,0.10097,0.3418534
0,0.35335687,0.5111074
0.020491648,0.100556284,0.09497229
0,0.026618557,0.03588973
0.100856915,0.23460372,0
0,0.111828506,0.059786364
0,0,0
0,0.14517853,0.0540864
0.01978367,0.014165981,0.033368092
0.020507231,0.2715276,0
0,0.009912603,0.04641304
0.020465113,0,0.0464059
0,0.002992356,0.028282154
0,0,0
0.019851115,0.6146517,0.10908372
0,0.360259,0.23086996
0.08007861,0.34862992,0
0.020538995,0.29127708,0.18259183
0,0.30966106,0
0.040838808,0.21413817,0
0,0.07957285,0
0,0,0
0,0.14393117,0.029304652
0,0,0.27075177
0.06128165,0,0.105770245
0.14104937,0.32753274,0.03232147
0.05867551,0.14109206,0.13688743
0,0.06476903,0.09701341
0,0.04044899,0.026500262
0.020276858,0.008492704,0.19056076
0,0,0.047044493
0.10192649,0.48290813,0
0.020470733,0.013216329,0.007992906
0,0.005623021,0.014729459
0,0.29079247,0.17581916
0,0.008366166,0.038740166
0,0.078265056,0.090094
0,0.00963034,0.11328367
0,0.06742496,0.03621909
0,0,0.13811207
0.02052567,0.014987229,0.09261375
0.020560538,0,0.35903937
0.02052818,0.07584518,0.23867324
0,0.005336784,0.11146274
0,0.020742824,0.08062789
0,0.02227521,0.31922877
0,0.016195303,0.09998857
0.060636546,0,0.077151164
0.058550496,0.024966914,0.09634464
0.09821794,0.112347886,0.017322052
0,0.006717474,0.023964694
0,0.64252114,0
0.06014735,0.03453388,0.14462292
0,0.46736646,0.07681997
0,0.057237018,0.04556223
0.02055344,0.2548577,0.16031033
0.17323191,0.3237919,0.054468527
0,0.003053892,0.02581498
0.060551297,0.12668608,0.100907974
0,0.04284404,0.025656091
0.020556612,0.09177325,0.17234313
0.020491479,0.026566878,0.11234934
0.020465659,0.091786474,0.005076063
0.040614795,0.006780608,0.009632726
0.040030286,0.013399215,0.09724688
0.10018148,0.31532735,0.16716045
0,0.05058801,0.00061611
0.04082113,0.05429971,0.09865741
0.057896685,0,0.29156968
0,0.012006442,0.043204676
0.020561047,0.36535755,0.04530404
0,0.5582489,0
0,0.40144104,0.02139025
0,0.24477331,0.11940014
0,0.064811036,0.02886023
0,0.009378539,0.15111554
0.020259889,0,0
0,0.1654932,0
0.059515573,0.43714514,0
0.020151092,0.001110801,0.001692184
0.020121599,0.15756626,0.117949255
0,0.038641654,0
0,0.04524255,0
0,0,0
0.060282152,0.28609702,0
0.020375902,0.016657492,0.003679805
0,0.022607971,0.19102666
0.04075947,0.13349494,0
0,0.001305249,0.011743768
0.04103862,0.00438188,0.13745075
0.081634976,0.001029914,0.04330966
0.01838928,0,0.35485825
0,0.009340541,0.06871334
0,0.18873446,0.3363732
0,0.024272585,0.05052407
0.020421939,0.06497671,0.03502255
0,0.00791203,0.037640613
0.058155484,0,0.028754482
0,0.057900928,0.1431767
0.040793445,0.1993596,0.1714728
0,0.001813727,0.008853535
0.040483855,0.37844482,0.04043383
0,0.000859798,0.030915739
0,0.05945001,0.14635503
0,0,0.002574281
0.08042946,0.38329548,0.15730712
0,0.014133791,0.05305428
0.019845601,0.017231854,0.005451822
0.020232506,0.012940813,0.032797363
0,0.00231924,0.0054195
0.040754735,0.16514196,0.15146372
0.040146,0.26502788,0.10050959
0.020402312,0.006905836,0.018167492
0.02046285,0.06041209,0.022037024
0,0.27567914,0
0.020423453,0.11695645,0.028130747
0,0.003507789,0.03777968
0,0.003936899,0.028393101
0,0.003997354,0.08196042
0.04096427,0.01021251,0.07247186
0.020395385,0.011704481,0.13851754
0.020515935,0.026531838,0.08977803
0,0.003951388,0.01624783
0.0195626,0,0
0,0.011544582,0.08812303
0,0.012149656,0.00144456
0.041084565,0.5292039,0
0,0.04416441,0.039576523
0.094397224,0.06899313,0.07260183
0.040202092,0.007413959,0.0047553
0,0.008983936,0.23086981
0,0.012681372,0.035148174
0,0,0
0,0,0
0.01866495,0.33521554,0.11976656
0,0.011481874,0.030682482
0.040829785,0.024700003,0.031161312
0,0.28362775,0.039670475
0.10106305,0.6206952,0.06396286
0,0.028158888,0.013565755
0.020386355,0.03252048,0.04626873
0,0.009113085,0.07884541
0.02043723,0.019837081,0.002616203
0,0,0.043631855
0,0.011320035,0.021468826
0,0.002854149,0
0.020461066,2.91E-05,0.16453458
0,0.018501153,0.007360613
0,0.012187891,0.036717433
0.038865853,0.020391421,0.006381613
0,0.04030263,0.08967665
0.01850792,0,0.018909812
0,0.04754976,0.04925105
0.020516805,0.104094714,0.007277136
0.020533968,0.018657163,0.032601915
0.02043192,0.16442613,0
0.020472512,0.004345923,0.005783475
0.03879574,0.009557395,0.058715075
0.03911542,0.1013092,0.04923629
0,0.072386906,0.082088046
0.09897632,0.00188363,0.06180323
0,0.10850961,0.0838673
0,0.24030547,0.13104545
0.020425009,0.11591569,0
0.020335374,0.000838163,0.02504852
0.10218203,0.020027732,0.003364041
0,0.036358543,0.07387193
0,0.13288951,0.035113167
0,0.005904109,0.050005056
0,0.44585025,0
0,0.005147015,0.007594073
0,0.03926142,0.09221661
0.041016333,0.014600832,0.032634
0,0.03473029,0.011945574
0.020496767,0.01238981,0.051747218
0,0.047032237,0.049059402
0.020102818,0.03673233,0.013852869
0.040899944,0.02412645,0.1087644
0,0.011115539,0.04653393
0.020263642,0.011346387,0.068625465
0,0.002641658,0.020836435
0.020525096,0.000450451,0.000871969
0,0.018994672,0.03770189
0.02056363,0.30612552,0
0,0.006502448,0.14386918
0,0.28684595,0.050443027
0.020356564,0.025117237,0.06760003
0.061222628,0,0.080238745
0.08039459,0.113450386,0.020653432
0,0,0
0,0.11115356,0
0.020466285,0.08479307,0.009429979
0,0.0685544,0
0.020101473,0.000195869,0.014286573
0,0.003656311,0.01876235
0.081837416,0.006048916,0.07119721
0,0.003508232,0.011611357
0.020088809,0.010281911,0.0689104
0.020506427,0.5215126,0.06773216
0.020329973,0.003763505,0.005723375
0,0.024783744,0.061335716
0,0.063383654,0.003175161
0.061072182,0.06489436,0.20265323
0,0.02014993,0.028008373
0.33339643,0.17897011,0.21437676
0.08052438,0.27177122,0.14443024
0.060705528,0.09957602,0.09928801
0.060908984,0.09162802,0.19227494
0,0.4562605,0.15230027
0.5060226,0.16233344,0.34077266
0,0,0
0.020330302,0.046670925,0.19758752
0,0.19693814,0.014765592
0.020490738,0.20065689,0.054795597
0.020064317,0.02768509,0.013027826
0,0,0
0.02055906,0.015714018,0.019322176
0,0.012432202,0.02719012
0.0205012,0.081852935,0.006299923
0,0.00778266,0.104565226
0,0,0.038504764
0,0.07445993,0.004148692
0,0.023808848,0.05131385
0,0.012300887,0.05338257
0.02052142,0.002327278,0.035067
0,0.009702904,0.052001037
0.020133616,0.00041087,0.11568325
0.04076117,0.016831331,0.09638443
0,0,0
0.097281285,0.5172419,0.08109209
0,0.004701489,0.013398756
0.020481661,0.02361032,0.025276817
0.23397101,0.34315434,0.4208169
0.020506578,0.005004754,0
0,0.023972303,0.2425638
0,0.015918572,0.044329483
0,0.054020744,0.1301106
0,0.14182988,0.16963607
0,0.019430706,0.05264288
0.020346059,0.009446426,0.013948287
0,0.026734432,0.07189502
0,0,0.25034413
0.058407683,0,0.24486202
0,0.00754402,0.091969736
0,0.007104098,0.051497184
0.020489035,0.07402471,0.09402467
0.03911726,0,0.002591991
0,0.004831671,0.05748363
0,0.062096033,0.021138165
0.020520527,0,0.014923446
0,0.08696379,0.13651682
0,0.011478308,0.020611342
0,0.5824964,0
0.018894617,0.00543945,0.014185552
0,0.04624911,0.04526247
0.020448245,0.019428113,0.026063373
0.07901358,0.009217697,0.2489681
