MF: BRCA,METH: BRCA,GE: BRCA
0.005279268,0.14072509,0.12714988
0.004863644,0.1051168,0.106344566
0.010559331,0,0.2423041
0.015895944,0.3764669,0.24666247
0.015905183,0.004547014,0
0.0052976,0.02714459,0.1747728
0,0.13295063,0.040437665
0,0.035897452,0.05985948
0,0,0
0.015843766,0.37636733,0.37935016
0,0.03742184,0.014978418
0.010603655,0.007916194,0.18220484
0,0.014012987,0.061502956
0.005303406,0.14926513,0.11188853
0.021187635,0.016067179,0.023670755
0,0.007104665,0.005800672
0,0.001888606,0.001100531
0.005276972,0.00037737,0.011742814
0.01567405,0.006297617,0.028554037
0.010556199,0.008982981,0.057525698
0,0,0.12898116
0.00530042,0.003017219,0.12533167
0,0.003836264,0.012950687
0.010618044,0.040798943,0.22742002
0.005270971,0.008526843,0.09914642
0.01582059,0.2833654,0.28318974
0.005310855,0.01776047,0.10793881
0.005310703,0.01549761,0.007003564
0,0,0
0.036652196,0.6341426,0.4088791
0,0.014288107,0
0.005293651,0.0057933,0.09487967
0,0,0
0,0.001524462,0.101534195
0,0.002004285,0.023865996
0.010572094,0.012952108,0.024626458
0.015744554,0.007141498,0.05109543
0,0.021210637,0.073126495
0.005307356,0,0.042742364
0.026400194,0.12233488,0.23349464
0,0.09698505,0.03832715
0.005313805,0.09348689,0.006517814
0,0.020127337,0.05190748
0,0.26624534,0.27996197
0.010613686,0.00142583,0.033121955
0.009695086,0.004293199,0.036299866
0,0.040761255,0.13282813
0.015786044,0.002720835,0.019989677
0,0.050951287,0.1823521
0.005283016,0.028479692,0.035861373
0,0,0
0.005313248,0.002380008,0.10225745
0,0.005510976,0.15449102
0.010620046,0.030509742,0.07865553
0.01036131,0.013759397,0.024769783
0,0.52816385,0
0.015498971,0.23503298,0.06759118
0.01591696,0.32556078,0.30829462
0,0.21316925,0.31199855
0.005311728,0.2689933,0.31230408
0,0.4058398,0
0.005291089,0.07444973,0.045513205
0,0.6605138,0.16079596
0.015884798,0.025955062,0.19050346
0.005298326,0.27582118,0.078468844
0,0.004689132,0.07156596
0.005306826,0.29309952,0.01310127
0,0.15081872,0.4361205
0,0.10985251,0.16519436
0.010627449,0.52546096,0.32541698
0,0.0101888,0.044568643
0.015636588,0.000803978,0.07079244
0.06267554,0.047563143,0.031486813
0.043005053,0.007763057,0.13154359
0.010604595,0.08492548,0.07954663
0.005180877,0.000680106,0.026327897
0.010463155,0.30492872,0.3995884
0.005289297,0.18115638,0.12442714
0.02076128,0.35307723,0.15701355
0,0.21445678,0
0,0.05704025,0.077526204
0.019607682,0.017558074,0.066856645
0,0.07233766,0.06337748
0,0,0
0,0.00897729,0.05005305
0.020750457,0.016868122,0.03641368
0.00531242,0.046010457,0.016301934
0.00513809,0.023908105,0.19971548
0.005255739,0.00087133,0.07130753
0.010580446,0.20839885,0.24090381
0.005299084,0.016056243,0.002798058
0.015861865,0.2935981,0.08712869
0,0.14779216,0.56113315
0,0.33274427,0.10811655
0,0.002424028,0.08165375
0.005303156,0.5157797,0.28800476
0.015836835,0,0.1230232
0.010595369,0.16444206,0
0.015871782,0.005224777,0.011202662
0.010574514,0.09634965,0.018370789
0.042054433,0.04361342,0.21186365
0,0.47749436,0.14374782
0.005293767,0.019963242,0.17595965
0.010516781,0.014627904,0.001827996
0.020913277,0.005078874,0.033822693
0,0.056970157,0.23089692
0.026509529,0.061672743,0.044672325
0,0.32294092,0.3469942
0.00530724,0.060672272,0.085189514
0.00509202,0.024777181,0.006031631
0.005312523,0.001555352,0.43867508
0.005312738,0.004104225,0.014747256
0,0.103391565,0
0,0,0.38749436
0.010555119,0.028023146,0.017425515
0.005293374,0.018325718,0.043870263
0.010609638,0.004609082,0.056719568
0.005298162,0.27351406,0.35371882
0.005301034,0.088222966,0.096529
0.010630707,0,0
0.015911154,0.02536139,0.078162685
0.010574691,0.004988407,0.008436757
0,0.008476244,0.033863835
0.00529687,0.10784917,0.053985454
0.02655574,0,0.015565129
0,0.003352589,0.06665311
0.010606896,0.002884648,0.004819372
0.010614277,0.17164235,0.5160974
0,0,0.17297053
0,0,0
0.010597085,0.001960563,0.06435253
0,0.03136617,0.01766449
0.005314034,0.000880872,0.054667648
0.005260822,0.026469821,0.12212922
0.005315606,0.33038682,0.17842619
0,0.014082205,0.003712979
0.005301397,0.09648271,0.003390014
0.005296393,0.002235009,0.04755492
0,0.040429875,0.006137163
0.010533094,0.039819703,0.1099711
0.015928205,0,0.052527808
0.005303519,0.052197963,0.07279692
0.005312925,0.32462215,0.09555634
0,0.008967973,0.014239315
0,0.004085451,0.011641967
0,0.22240607,0.0668785
0.010625033,0.006113371,0.01133108
0.026542952,0,0.01717854
0.015580476,0.24440539,0.036801524
0,0.21083611,0.051967487
0.005307256,0.049614925,0.006209057
0.021127367,0.37595117,0.49068648
0.005278113,0.041865125,0.26964092
0.01591309,0.01052846,0.002615559
0.005311759,0.014152861,0.042796005
0,0.04355443,0.09767543
0.036846984,0.000273731,0.062664874
0,0.005855308,0.0307366
0,0,0
0,0.35626104,0
0,0,0
0.005271758,0,0.042300694
0.021156939,0.16992712,0.19898514
0.005302485,0.012557663,0.001811757
0,0.45064917,0.077136435
0,0.11655355,0.11772871
0.015844682,0.040254556,0.54280615
0,0.02983537,0.052248046
0,0.00011261,0.06672993
0,0.014971319,0.024969911
0.00531059,0.005931058,0.07740906
0,0.017626075,0
0.015114741,0.10672428,0
0,0.00295421,0.04011906
0.026387023,0.004587097,0.06049444
0.015897762,0.007388242,0.055329893
0.005304965,0.02639393,0.22669318
0,0.017478295,0.038993217
0,0.000595778,0.033603583
0.005310366,0.1447669,0.21159321
0.015913444,0.21599616,0.3535822
0,0.001201775,0.003036062
0,0.002296457,0.10239598
0,0.08939825,0.066748135
0,0.15617247,0.073230065
0,0.06293577,0
0.005309463,0.03131236,0
0.010062898,0,0.027726803
0.010606812,0.5890774,0.10823069
0,0,0
0.03706461,0.48523152,0.8964312
0,0.13372742,0
0.02620784,0.4089432,0.067850165
0.020646228,0.027273279,0.0252752
0.015761733,0.07120021,0.25128147
0.015875654,0.053294927,0.33514166
0.005271383,0,0.031023696
0,0.004496889,0.06500622
0,0.38166702,0.09720599
0.015934382,0.006392972,0.20653866
0.015846636,0,0.25290382
0.010582161,0.059211146,0.27495143
0.026500387,0.17995179,0.25513828
0.015755894,0.07678198,0.10984093
0.015937595,0.19946833,0.14328988
0.005217501,0.13441446,0.22119404
0.010591493,0.018224964,0.1396624
0,0,0.01964585
0.020313572,0.11271664,0.04393496
0,0.032058053,0.06769209
0.005315867,0.008517973,0.054724663
0.010598295,0.002073756,0.007772681
0,0,0
0.005311295,0.1907872,0.08304951
0.005309996,0.18628271,0.06537156
0.010600766,0.008743485,0.015351092
0,0,0.5122109
0,0.00476575,0.03564722
0,0.4339015,0.013034008
0.005311087,0.37497556,0.115554415
0,0,0
0,0.5711343,0.04843181
0,0.002980319,0.033334352
0,0.029990032,0.03997058
0.010423337,0.006595193,0.11740627
0,0.060614858,0
0.010624497,0.13927256,0.16669446
0,0.4844703,0.090298004
0.047564678,0.14156134,0.1295929
0.010628333,0,0
0.005236106,0.10471443,0
0,0.4911741,0.34127533
0.005311237,6.06E-05,0.108407386
0.010547162,0.001980274,0.039373323
0.047560047,0.003720185,0.061169766
0.005298525,0.1497126,0.12887351
0,0.007218566,0.160446
0.005261321,0.24218516,0.023847058
0,0.002966279,0.0682543
0,0,0.15458083
0,0.02830982,0.009391366
0,0,0
0.005286794,0.003912347,0.022017894
0,0.000390161,0.10824042
0,0.10373395,0.116339535
0.005311433,0.12621507,0.015254334
0,0.14820233,0.09893889
0.015579361,0,0.0568702
0.010508281,0.30304578,0.12281276
0,0.00403238,0.006789974
0,0.006069054,0.026092917
0,0.057765327,0.025763357
0.010592049,0.014599214,0.038270608
0.010576983,0.15866062,0.19155568
0,0.026534304,0.20628858
0.026519746,0.23991415,0.19672468
0.015897382,0.019164683,0.09340049
0,0.19399644,0.06070929
0,0.25744873,0.038445685
0,0.027596978,0.033580314
0.010578517,0.000645324,0.023289086
0.010426184,0,0.04320264
0.010467728,0.15915959,0.29669803
0,0.22168864,0.16316833
0,0.004066864,0.16735339
0.005314905,0.49758536,0.42245266
0,0.17799817,0.2672105
0.026501594,0.001131824,0.04718157
0,0.004228592,0.018994594
0,0,0.000672375
0.01054679,0.002543192,0.006400353
0,0.023528643,0.01903411
0,0.002500907,0.1977451
0,0.026824802,0.060732212
0.005305524,0.14752856,0.00366073
0.015792776,0.003408198,0.018637624
0,0.003588164,0.044224534
0.0052878,0.010773066,0.07120709
0.005307801,0.20098934,0.09990125
0,0.001595347,0.09666363
0.005295417,0.07245949,0.8874368
0.010540625,0.002200381,0.03929542
0,0.033940215,0.07323042
0.005306807,0.6816877,0.46466205
0.01589685,0.017586138,0.030088134
0.015736079,0.068376936,0.15278114
0.005292463,0.002566871,0.071170084
0,0,0.090150826
0.03183737,0,0.44232798
0.021165099,0.00858374,0.018548457
0.015913058,0.062582456,0.2959619
0,0.006893206,0.020481719
0.005294247,0.002270951,0.003620858
0.010623054,0.009022372,0.000439972
0.010561528,0.11556008,0.04658276
0.010614373,0.00038979,0.006882031
0.005280423,0,0.115112215
0,0.1883316,0.2578917
0,0.002582266,0.05979917
0.005314867,0.12639478,0.16416003
0.05216802,0.16177519,0.28457612
0.015921231,0.000143115,0.064097025
0,0.12152608,0.025122255
0.005299212,0,0.090309136
0,0,0
0.01574057,0.075765654,0.028014213
0.005309566,0.001396097,0.12352432
0.010606875,0.10554402,0.003748053
0.010473382,0.031634618,0.03450369
0,0.002772776,0.022781394
0.00531161,0.003300854,0.007461843
0.005202015,0.02158846,0.12694445
0.010623265,0.020639982,0.10260227
0,0.35029906,0
0.015918553,0.002393172,0.021046702
0.015687881,0.24630874,0.049352966
0.005315107,0.051777687,0.037342515
0.010619904,0.014213137,0.4665767
0,0.528621,0
0,0,0
0.005308637,0.18716745,0.07689972
0.01062349,0.054299396,0.06944573
0.02604586,0,0.031537175
0,0,0.121845275
0,0.11670806,0.16133913
0.005309808,0.007110173,0.013146531
0.010532553,0.007503867,0.019220008
0,0.005774472,0.05560036
0,0.000926786,0.009417486
0,0.16268809,0.15199155
0.005295799,0.078218915,0.025270754
0,0.002649854,0.061403494
0,0.42215353,0
0,0.064505875,0.18308994
0,0.60589445,0.35070655
0,0.034961525,0.014349409
0.015847463,0.15460968,0.1686515
0.005291257,0.030327426,0.2921493
0.005308573,0.001047191,0.03446344
0,0.016745433,0.003854497
0.005305084,0.021428708,0.040969558
0.005284757,0.01830999,0.024582677
0,0,0.09549772
0,0.22085087,0.015570683
0.00528914,0,0.02276189
0.005305334,0.002724038,0.0395873
0.015867589,0.03426929,0.013567758
0,0.000396168,0.004358076
0.005312889,0.14153463,0.18935454
0,0.020892836,0.09541351
0.010556759,0.019858563,0.02151151
0,0.014020781,0.007856214
0.010489922,0.39271677,0.2785888
0.021130165,0.001403204,0.13213253
0.005228919,0.000421745,0.027272739
0.005312596,0.17140214,0.91446567
0.015885187,0.029279599,0.054407526
0,0.003977914,0.008181503
0,0.012634378,0.03492189
0,0.005096539,0.018421177
0.010610646,0.014341737,0.12180072
0,0.014788691,0.002090487
0,0.646119,0.07033505
0,0.018796502,0.3204052
0,0,0
0.005312203,0.27563426,0
0,0.17944853,0
0,0.40863243,0.25819853
0,0.023872716,0.054331645
0.005228217,0.005885495,0.06464319
0,0.010961037,0.05682293
0.010628805,0.03441992,0.069042236
0.021201516,0.094435595,0.03228621
0.005175336,0.08415634,0.11417398
0.010606205,0.28934598,0.29619494
0.005283392,0.005692584,0.020028833
0,0.005313727,0.020534232
0.005290034,0.01180773,0.07646273
0.005262062,0.008238625,0.05971837
0.010486082,0.347029,0.1728924
0.01056584,0.055387564,0.05098155
0.005315603,0.4466854,0
0.010605295,0,0.14479595
0.010530384,0.0019368,0.09555453
0.005244547,0.003193527,0.042777937
0.015807053,0.000839293,0.07236658
0.015728895,0.029199488,0.06835796
0.010538049,0.21035923,0.025496768
0.021007184,0.37130043,0.12455613
0.031405993,0.24937385,0.12375053
0.005314197,0.12985443,0.48033047
0,0.005640732,0.010778318
0,0.004502474,0.009391346
0.021215392,0.001216556,0.009023004
0.056892343,0.021962717,0.41437605
0,0.002170404,0.037503883
0,0,0
0,0.038956072,0.026797744
0.005123066,0.13568571,0.034779683
0,0.14301969,0.0316953
0.00525677,0.002729807,0.07160482
0.015895259,0.034318686,0.06821578
0,0.09186291,0.20716923
0.005312854,0.24705228,0.16355374
0.015931144,0.1161529,0.08896257
0.021191457,0.1501865,0.12405575
0.015002058,0.21017943,0
0.02644315,0.18896678,0.35310045
0,0.012519192,0.041890692
0.005304703,0.037578523,0.37929058
0,0.052797537,0.04101134
0.020752639,0.003929338,0.021318492
0.005290265,0.16241877,0.036569554
0.005312257,0.071101665,0.050299756
0.005295816,0.000340664,0.053434275
0.005308348,0.19948874,0.13049947
0,0.009200044,0.049383584
0,0.3343681,0.2167113
0,0,0
0,0,0
0.005246206,0,0
0.005313009,0.03873644,0.023768296
0.015903717,0.123945735,0.011582428
0.005296339,0.036795378,0.04658383
0.005315706,0.23082334,0.25507763
0,0.005117578,0.057662666
0,0.010334363,0
0,0,0.46514392
0,0,0.19258566
0.005310682,0.015795102,0.3187082
0,0.50502074,0.028632332
0,0.148334,0.051815867
0,0.12884317,0.5016954
0,0.004636746,0
0.015864158,0.059329357,0.042313654
0.005284907,0.016171232,0.034847476
0,0.13981718,0.22645491
0.010586451,0.16806403,0.25631618
0,0.1082666,0.058814954
0,0.003077054,0.0555626
0,0.025623135,0.09126346
0.005303479,0.18617038,0.013344924
0.015923463,0,0
0,0.1339654,0.31172752
0,0,0.2250021
0,0,0
0.005312868,0,0.014945323
0.010623616,0.1371372,0.26477832
0.010578695,0.017018778,0.055553418
0.005312739,0.04525962,0.06620006
0,0.24916221,0.042525902
0.010620145,0.013211844,0.0060235
0,0.45582682,0
0,0,0.11218593
0,0.006778467,0
0.010603052,0.3234166,0.014974465
0.005314235,0.081883624,0
0.005263347,0.001278567,0.022947006
0.005314695,0.2636,0.24277674
0.005206693,0.003453833,0.022118958
0.005286363,0.2761217,0.17382772
0.010607045,0.08018948,0.25338283
0,0,0
0,0,0
0.005309075,0.18368272,0.27142957
0,0.10813544,0.29359084
0,0.056484833,0.18031645
0.015872484,0.02324008,0.063201934
0,0.000593607,0.01494489
0.005186116,0.013374051,0.030506654
0,0.46667996,0
0.010356701,0.069855876,0.78782606
0.005302791,0.000989843,0.1536558
0.005295959,0.001010074,0.011961582
0,0.2667482,0.37716767
0,0.04139294,0.107458405
0.00530215,0.020408144,0.026085177
0.005311762,0.003647781,0.01418344
0.045038406,0,0.4056174
0,0.03108579,0.1460943
0,0.0536858,0.03517891
0.026470615,0.010545202,0.005081333
0,0,0
0,0.3396607,0
0.02115551,0.37255058,0.1625842
0.015790684,0.49508312,0.07269031
0,0.0253729,0.0785946
0.0262724,0.003234513,0.016016023
0.005314274,0.041330133,0
0.005313614,0.55331594,0.063757814
0.005292288,0.009004368,0.10355744
0,0.026062977,0.075469494
0,0.08599667,0.09384501
0,0.03527429,0.26269987
0.005307745,0.026388437,0.2178947
0,0.00072255,0.014502876
0,0.024779499,0.032160927
0,0,0.21315357
0,0.07938093,0.10072124
0.005288428,0.011074469,0.011727151
0,0.009985567,0.09136624
0.010579626,0.12158943,0.004418798
0.015937893,0.25688955,0.06919363
0.010594791,0.0464803,0
0,0.007740268,0.04169763
0,0,0.22628783
0.005240778,0.004262661,0.016383858
0.021203214,0.19021305,0
0,0.041484058,0.1624115
0.010549329,0.001619711,0.06554129
0.03145835,0.030055746,0.18677615
0.005312307,0.29351568,0
0.01061144,0.14096977,0.05720058
0,0.06328325,0
0,0.001368683,0.08571998
0.005308577,0,0.016986545
0.010627734,0.020911034,0.04104008
0,0.005517128,0.001000584
0.02094982,0.024778666,0.028004635
0,0.52244604,0.24006177
0.015827669,0.00172257,0.045955706
0.010619505,0.02173304,0.0782985
0,0.025224097,0
0.005312938,0.3326419,0.21268299
0.052289616,0.060521103,0.057232454
0,0.008263036,0.11857458
0.026184905,0,0.07032855
0.021154515,0.003100614,0.044803582
0.031623613,0.15715198,0.35337117
0.015885945,0.011504298,0.13141187
0.00522501,0.6203101,0.2544675
0.005313032,0.3008969,0.0864128
0,0.060914118,0.6575006
0.010598131,0.012680411,0.10328114
0.005271751,0.009854579,0.006535452
0.010573392,0.007881959,0.045678563
0,0.010683163,0.000704721
0,0.002947089,0.027521234
0,0.41329196,0.53280526
0.005293606,0.53564495,0.1525303
0.00530015,0.009010118,0.04084278
0,0.10845531,0
0,0.3345685,0.2799847
0.0159065,0.13760132,0.160933
0.026320985,0.016533045,0.28780982
0,0.003543805,0.03313248
0.005300396,0.007112987,0.011267385
0.015912775,0.001665179,0.41670752
0.010575223,0.007665796,0.090813264
0,0.016495235,0.11379902
0.0053024,0.052904166,0.19331248
0.015779715,0.46683207,0.10484719
0.015804026,0.02467168,0.18991421
0,0,0.054435764
0.005314508,0.045660537,0.22569866
0.00528458,0.056548104,0
0.021219302,0,0
0.00530922,0.05089505,0.08546744
0.031707317,0.23142399,0.00805681
0,0.27763283,0.056905493
0,0.44946444,0
0,0.05962988,0.005124436
0,0.003514172,0.02421262
0.015325303,0.6359528,0.26379186
0.01056024,0.002248311,0.0580225
0.005302804,0.11952408,0
0.015886439,0.021075029,0.037774935
0.005288667,0,0
0.015913649,0,0.15097305
0.005314088,0.28484762,0
0.015819356,0.18716927,0.012841159
0,0.3642052,0.21972147
0.015779354,0,0.31539062
0,0.23376729,0.059036057
0.005316048,0.50963527,0.111801475
0.005314957,8.91E-05,0.05291221
0.010610825,0.1390826,0.18174177
0.005292354,0.002723325,0.09144296
0.005311586,0.12780161,0.022252817
0,0,0.14217462
0,0.008309253,0.013120192
0,0.01639305,0.052910455
0,0.37551972,0.13084155
0.021255074,0.36602497,0
0.031647675,0.16094044,0.041271687
0.010505572,0.31606212,0.31478134
0,0.03486661,0.09265776
0.010497665,0.12057599,0.14593938
0,0.33645365,0
0,0.042402387,0
0.015872536,0.18723038,0.12883517
0,0.004997218,0.003962862
0,0.001224418,0.026054878
0.005305793,0.012813911,0.02694215
0.021021765,0,0
0,0.20875767,0.096823104
0.005312968,0.001491105,0.24204239
0.015745534,0.0651507,0.09949229
0.005285244,0.011731301,0.08603755
0.010616449,0.020378908,0.032034215
0.005307174,0.105001874,0.22798803
0.010561401,0.5067772,0.051794317
0.0159127,0.16276391,0.01649041
0,0.012726188,0.013514765
0.010596838,0.011180694,0.123061486
0.01591239,0.018872252,0.022704447
0.005255417,0.16697416,0.059718426
0.005308053,0.24540305,0.012789613
0.010224733,0.07990113,0.0188201
0.005312087,0.029864267,0.024059579
0.03156895,0.030603848,0.15331817
0,0.0901207,0.05775268
0.010601858,0.011496804,0.00410728
0,0.19404036,0.20228505
0,0.028500719,0.083396584
0.01590394,0,0
0.010586123,0,0.009862033
0.005228272,0.08246399,0.064276114
0.00527944,0.038073145,0.08805299
0.010603189,0.007134707,0.025415996
0.005314896,0.16272888,0
0.010547519,0.008047924,0.035334647
0.015921203,0.005697146,0.030379774
0,0,0.075224966
0.010574874,0.074477054,0.29121324
0,0.23180972,0.115810335
0.010173825,0.003460564,0.06609509
0,0.000546275,0.030012267
0.005304741,0.002629606,0.023984265
0,0.014862297,0.07021232
0.005228025,0.016234288,0.010945443
0.01582075,0.010264678,0.011913553
0.010502732,0.001994068,0.019233378
0.02610278,0.14480941,0.07684959
0,0.027754731,0.038201813
0.010455333,0.041449342,0.19562714
0,0.2217062,0
0,0.095790274,0.0848877
0,0,0.48003602
0.01060635,0.004132196,0.07510233
0.010457333,0.23870721,0.10611329
0.005312966,0.21329325,0.2225983
0.01061556,0.002888908,0.08578154
0.010489535,0.008482437,0.02858895
0.010583025,0.57453924,0.056931667
0,0.001103669,0.08618778
0.005308243,0,0
0,0.00314741,0.041355286
0,0,0
0.010582568,0.016551886,0.45418978
0,0.38674605,0.19767076
0,0.32255664,0.03369529
0.005307348,0.15068167,0.18186128
0,0.001447917,0.044732124
0.015463436,0.10893633,0.24955681
0,0.002102649,0.039748933
0.005169949,0.024439247,0.09078667
0.005310448,0.00938508,0.06648803
0.005298934,0.01220011,0.006511043
0,0,0
0.005313341,0.00035581,0.022396823
0.026453122,0.14751774,0.1459753
0.026430685,0.008102562,0.037606157
0,0.019330472,0.005976658
0.015879354,0.000710081,0.032990877
0.005310826,0.036833435,0
0.015709747,0.002859413,0.06762223
0.00528326,0.15011871,0.545901
0.00530365,0.001432278,0.08387788
0.005309193,0.048952173,0.0985213
0,0.10946325,0.24467592
0.03174764,0.43545392,0
0,0.06277042,0.049417127
0.005226676,0.42244616,0.055197284
0,0.06288337,0
0,0.019800922,0.054791715
0,0,0
0.015438251,0.1067485,0.27992067
0,0,0
0.010604538,0.001352763,0.051277917
0.01573181,0.00096907,0.077884376
0,0.08716678,0.26179227
0,0.002294741,0.055321373
0.02637615,0.21546595,0
0.005310736,0.001539223,0.0727589
0,0.068034574,0.09553534
0,0.020225303,0.19861299
0,0.010558928,0.04999509
0.005028253,0.01667516,0.11514727
0,0,0.016092008
0,0.3707741,0.2704025
0.026290797,0.1236296,0.007107897
0,0.12607026,0.0384498
0.021176914,0.025521109,0.03430579
0.005312024,0.000995352,0.06837081
0.005312012,0.05541799,0.007846206
0.005311027,0.021760471,0.047441173
0,0,0
0,0.19949941,0.006495831
0,0.17297272,0.05233243
0,0.16124438,0.01623819
0.010617601,0.3406236,0.049474698
0.010614449,0,0.32533422
0.005186003,0.00235603,0.042299148
0.005145527,0.014374962,0.0536047
0.00531014,0.036568753,0.0772732
0,0.013101718,0.003562079
0.020886574,0.15943576,0.15824194
0.021235088,0.34088966,0.08815286
0,0.15758412,0.027168782
0.010227121,0.01245868,0.07336168
0,0.004836195,0.030233642
0,0,0
0.00530425,0.05170432,0.13222958
0.005300644,0.001235548,0.07914504
0.00522915,0.0823825,0.11253195
0.005313708,0.038376383,0.2633276
0,0.38566235,0.08082412
0,0.001200467,0.025538845
0,0,0.1785448
0,0.19295382,0.22483438
0,0.628579,0
0.010604831,0.001659914,0.026613215
0,0,0
0,0.014974062,0.032086875
0.03674068,0.56465924,0.03643956
0.005315465,0.06495494,0.023418976
0.009636293,0.024550064,0.008118606
0.010613967,0.68756217,0.107231304
0.005311796,0.003346045,0.00860034
0,0.006784638,0.03174369
0,0.34054035,0.4680107
0.025760125,0.2535048,0.02432711
0.005244138,0.5214271,0.18691994
0,0.089872904,0.097894035
0.010620953,0.04984684,0.040254317
0.01062726,0,0
0,0.04174035,0.5952462
0,0,0.11033624
0.005286447,0,0.008948453
0,0.03320268,0.09115516
0.00514408,0.06176726,0.047049824
0.026396202,0.02681046,0.079244
0.010515328,0.03625248,0.006809812
0,0.00644487,0.043233886
0,0.004021452,0.013434618
0.015933648,0.002864272,0.17476921
0.010563599,0.004358528,0.058041807
0,0.14856242,0.05459177
0,0.16420072,0.015924124
0.005302792,0.0043017,0.000389124
0.005223604,0.069571644,0.024760554
0.010570682,0.13531078,9.09E-05
0,0.33579496,0
0.010582077,0.000758503,0.04224613
0.005313037,0.07356126,0.045558292
0.005241269,0.18032134,0.18827704
0,0.0690125,0.13492903
0,0.002461513,0.05007192
0,0.2218267,0.06449158
0,0.26363495,0.123588815
0,0.27198988,0.12496752
0.015678613,0.008161588,0.06543849
0,0.016529838,0.11111366
0,0.002602406,0.024158446
0,0.002787395,0.067997314
0.005313482,0.2126156,0.118543975
0.021231374,0.3911492,0
0.010536087,0.07108922,0.116725884
0,0.000445796,0
0.010602464,0.007024613,0.092508614
0,0.07883512,0.004808287
0,0.000730828,0.056964513
0,0.48161805,0.017793437
0,0.14725672,0.10103519
0,0,0.10389463
0.010617689,0.2082479,0.013146899
0.005277887,0.029063525,0.05487844
0,0.006202715,0.065760225
0.010625017,0.44366944,0
0,0.01293134,0.03996437
0,0.059105422,0.07365009
0,0.02044255,0.07293817
0,0.06862647,0.07836703
0.010545495,0,0.055154152
0.005293577,0.4787267,0.022386957
0.03140543,0.009650546,0.060774166
0.010555361,0.103364974,0.001077235
0.005289491,0.008424483,0.017945448
0.010625615,0.30081102,0
0.010622545,0.024917804,0.014467186
0.010588101,0.003548057,0.04583338
0,0.002740171,0
0.005208798,0.17423509,0.12646012
0.005310352,0.07391079,0.03897972
0.005308493,0.04892896,0.3674258
0,0.06277466,0.038653433
0,0.15780339,0.17446253
0.03172477,0.003030934,0.009769511
0.005145232,0.017399488,0.04385494
0.005285275,0.049951043,0.07493602
0,0.025756259,0.35537627
0.005277271,0.010993009,0.017623307
0,0,0.30362082
0.025321368,0.08349696,0.06808
0,0.04452801,0.062494956
0.020964894,0.005108737,0.09245697
0,0.11171584,0.23165369
0,0.008951764,0.054378487
0.010510102,0,0.21803448
0,0.03253403,0.028715583
0.005297479,0.21491468,0.007182421
0,0.011595218,0.011581079
0.005229883,0,0.22366597
0.005311396,0.056935985,0.051369436
0.01003506,0.007810784,0.2955028
0.005314588,0.65759534,0.11518924
0,0.32689312,0
0,0,0
0.010609853,0.006571189,0.001313558
0.036666736,0.02006222,0.3484077
0.1046662,0.13910846,0.09566684
0,0.15015557,0.113885835
0.005309402,0.002974266,0.015691392
0,0.005066022,0.028316747
0.010512887,0.12522283,0.006454804
0.005303307,0.30680174,0.13355498
0.005315076,0.07152099,0
0.026370373,0.019535204,0.09220011
0.005314397,0.35106742,0
0,0.02666032,0.062164865
0.010338853,0.009600741,0.04700398
0.015755426,0.05141546,0.21877685
0,0.006232556,0
0.005311393,0.03340905,0.16962782
0,0.18727139,0.07593287
0.005284107,0,0.2648466
0.005304084,0.002362656,0.005094819
0.015871735,0.010386352,0.06513356
0.01582459,0.41469792,0
0.00531238,0,0
0,0.074454546,0.10458504
0,0.004023017,0.019096337
0.015855715,0.01699096,0.06487186
0,0.082516626,0.2347419
0,0.00904355,0.04067781
0,0.0935626,0.008403108
0,0,0.07679836
0,0.06243346,0.23096882
0,0.004979884,0.027488783
0.0051376,0.0959287,0.03444021
0.015763229,0.004788235,0.023324845
0,0.002415746,0
0.005125437,0.020213919,0.15876575
0,0.072900124,0.030074922
0,0,0
0,0.26065186,0
0.010617835,0.51594144,0
0,0.43130207,0.2642431
0.01017453,0.090270326,0.14891289
0,0.018066108,0.116603814
0,0.15041047,0.07620007
0,0.29451686,0.055144794
0.015776178,0.000190938,0.09563551
0.010426321,0.056011308,0.07699903
0.005309193,0.27314243,0.108541034
0.005307584,0.018387342,0.021716889
0,0,0
0,0.027265668,0.110511065
0.03093812,0.04692705,0.31946284
0,0.004304318,0
0,0.029629752,0.017140644
0.010628921,0.020010065,0.07139438
0.005312558,0.057771206,0.21064258
0,0.5745882,0.16200984
0.005288482,0,0.08451824
0,0,0
0,0.002157672,0.05065301
0.010563594,0,0.10755779
0.020083817,0.016104437,0.07696181
0.004844304,0,0.006688859
0,0.111507036,0.044004455
0.015771698,0.01770372,0.7774772
0.005313635,0.3102611,0.11749832
0.010290368,0.006598615,0.050873537
0.015891697,0.41326344,0
0,0.009429613,0.13436486
0.015780656,0.27733505,0.018840415
0,0.019748887,0.048451535
0,0.17484857,0
0.010623042,0.010652563,0.04678181
0,0.44692457,0.001707945
0,0.007421887,0.10664849
0.005276837,0.011065371,0.0990521
0.005306984,0.18624854,0
0.005310691,0.005931946,0.0730126
0,0,0
0,0,0
0,0.30530992,0.5512675
0.005293099,0.015585849,0.012134045
0,0.4581894,0
0.005311464,0,0
0,0.07051986,0.27238044
0.010617293,0,0.006517814
0,0.44453886,0
0.015127028,0.4993817,0.002245575
0.005313071,0.00887082,0.022382291
0,0.1825992,0.1626713
0,0.001339803,0.0797319
0,0.000298213,0.09279037
