A,B,C
0.091790736,0.020455897,0.043992598
0.030703463,0.009597593,0.07660652
0.030011622,0.034003317,0.059169736
0,0.23468028,0.06631795
0,0.11327853,0.05065916
0,0,0.009699946
0.02989907,0.081175596,0.009900293
0.030722426,0.013292625,0.01359424
0,0.06747792,0.08953158
0.06045346,0.005629661,0.02909192
0.030643031,0.29927763,0.12841344
0,0.17313501,0.044089597
0,0.13186522,0.027275212
0.030628785,0.009882221,0.12158622
0,0,0.00886926
0.060946178,0.08009431,0.016078664
0.030718228,0.016383514,0.0517593
0,0.00423859,0.00702365
0,0.28871953,0.20788364
0,0.004319146,0.02948255
0,0.00467993,0.054089144
0,0.008801139,0.01960419
0.03076819,0.007462753,0.08038492
0.030603042,0.076811604,0.050609715
0,0.3612854,0.14841548
0,0.08956098,0.044063997
0.030557737,0.03157577,0.3797434
0.1824616,0.056058202,0.077259645
0.03054205,0.009856852,0.017416365
0,0.09955906,0.017808752
0,0.01164192,0.04213873
0.030493913,0.06572012,0.053863075
0,0,0.59009194
0,0.031171933,0
0.03003432,0.019931946,0.05078554
0,0.19360305,0.004501102
0.030467184,0.001558399,0.03385763
0,0.030016396,0.043259047
0.061091345,0.042204667,0.027429255
0.030766865,0.15491076,0.058827918
0,0.016358472,0
0,0.01628479,0.056354128
0,0.1920001,0.001769105
0.0910491,0.047073223,0.1757553
0,0.008554874,0.20856923
0,0.009181035,0.11865498
0.060745634,0.12668975,0.03221854
0,0.036908183,0.029895933
0,0.007003641,0.10053761
0.030574804,0.057698984,0.058451254
0,0.21920073,0.09629321
0.030135732,0.036919206,0.03210553
0,0.193282,0.033382535
0.03033529,0.000176332,0.035099976
0,0.44353527,0.32626402
0,0.0397492,0.28793198
0.030183224,0.52422553,0.0339966
0,0.2529555,0.056533683
0.061499532,0.3547124,0.050480094
0,0.000810502,0.030147107
0.030518096,0.023768032,0.041692726
0.08770188,0.006250919,0.102611706
0,0.573296,0.12852207
0,0.008918291,0.016064003
0.2072963,0.015042628,0.037457258
0.061230432,0.08583338,0.040872417
0.089276664,0.052897073,0.016546845
0,0.03096348,0.03119732
0,0,0.12364342
0.12020607,0.027996248,0.043120734
0.030400323,0.070654325,0.09473931
0,0.15475184,0.22656634
0,0.03893659,0.1050418
0.029897882,0.01533637,0.008820474
0,0.01657667,0.014674169
0,0.5951438,0
0.030705743,0.02208935,0.0428508
0.0306906,0.016290266,0.09300609
0,0.01759405,0.06135261
0,0.038021583,0.34439185
0,0.009383703,0.10967369
0.030752826,0.000785801,0.030909985
0.030109873,0.04107955,0.022388779
0,0.026422333,0.022412904
0.06131831,0.011568913,0.012972742
0.030370323,0.07832138,0.033388734
0.030381836,0.08618925,0.026682667
0.030676525,0.12562649,0.10666936
0,0.06452693,0.113574654
0.121340856,0.020045929,0.06892761
0,0.01220037,0.029272106
0.03076406,0.18230246,0.019678762
0.061528906,0.012162369,0.23290688
0,0,0.04372761
0,0.17815633,0.079519466
0,0,0.044528265
0,0.35262385,0.07460149
0,0,0
0,0.05577128,0.006957586
0,0.010742823,0.0310855
0,0.0259248,0.009899069
0.030633302,0.1634263,0.020006726
0,0.053848486,0.040036198
0.030475667,0.003767545,0.06908872
0,0.004254014,0.16113067
0,0.030307265,0.008728154
0.061040297,0.005712825,0.097813934
0,0.013270712,0.049887583
0.0304269,0.004362369,0.03560071
0,0.02954896,0.16905904
0.030696008,0.031020563,0.04208338
0,0.025162285,0.018547015
0,0.003860009,0.017884076
0,0.009145025,0.04300058
0,0.031598847,0
0.03064147,0.042742465,0.04378934
0,0.040466156,0.007006762
0.030754555,0,0.03701148
0.061506923,0.029142873,0.23626694
0,0.039906736,0.21766102
0.061106723,0.02593279,0.16643824
0,0.10007377,0.43744454
0,0.003567806,0.023696784
0.061254766,0.04724277,0.003380868
0,0.038751747,0.00724367
0,0,0
0.05840868,0.089620724,0.050291356
0,0.50398374,0.015398103
0,0.10980621,0.04896482
0.029594874,0.5010327,0.023736646
0.060975224,0.002868773,0.006896269
0,0.07310233,0.48773405
0.030753976,0.108017914,0.03774341
0.029789152,0.003627295,0.005653714
0.030596474,0.001843284,0.000827909
0,0.03084772,0.039963514
0,0.10087102,0.039974038
0,0.043782774,0.03051246
0.06082757,0.006821182,0.02882231
0,0.08628221,0.042098276
0,0.001517252,0.049100954
0.21417233,0,0.020426922
0.03043996,0.12121024,0.003172443
0.060513265,0.008781612,0.17985615
0,0.039357416,0.008292622
0,0.18168275,0.038144577
0.030572833,0.05846785,0.037222844
0,0,0
0,0.004819979,0.06916289
0,0.038614627,0.05950957
0,0.00734019,0.11248585
0,0,0.08903901
0.030610219,0.077788986,0.07943619
0,0,0.07844375
0,0.003968675,0.11279391
0.030577537,0.010909436,0.03141238
0,0.03741829,0.08666784
0,0.23263523,0
0,0.02593506,0.12957418
0.030268112,0.01077277,0.012496349
0.030681456,0.011954583,0.041432757
0,0,0
0,0.021702042,0.11127686
0,0.48075238,0.03745304
0,0.00826123,0.08811391
0.030630281,0.11482239,0.034835592
0,0.54537296,0.18409453
0.030757753,0.5315209,0.2135095
0.029387683,0.09391385,0.058151707
0,0.3364599,0.15526728
0,0.5610548,0
0,0.04380501,0.023929112
0.030458549,0.011953983,0.014126679
0.03071241,0.011644307,0.02818012
0,0.007429068,0.024594642
0,0.28055078,0.17698497
0.061380062,0.27685,0
0.06123139,0.00771697,0.002314591
0.091551594,0.0217807,0.2608558
0,0.020781782,0.007748343
0.030626094,0,0.1671409
0,0.012834063,0.034071144
0.11995756,0.00816861,0.019719062
0,0.006556912,0.014478383
0,0.008523865,0.07250922
0,0.002534795,0.007363004
0.05822676,0.023826424,0.039966673
0.030692292,0.039130192,0.090183064
0.030479774,0.000734864,0.05255979
0,0.061469216,0.03667468
0,0.009204688,0.04247431
0.030230252,0.001923812,0.011223069
0,0.036381043,0.029148692
0,0.060216073,0.00893849
0,0.14083274,0.18012394
0,0.007988112,0.041458026
0,0,0
0,0.06669453,0.088795215
0,0.056580286,0.21895863
0.06151772,0.008664051,0.060399313
0,0.29092526,0.10175591
0,0.008341793,0.080920845
0,0.021972325,0.05476058
0.030629123,0.14089842,0.043645985
0,0.03987032,0.03832264
0,0.008162937,0.050606705
0,0.035533436,0.010697186
0.030463075,0.003028455,0.005233476
0.03037732,0.007525664,0.022223119
0.030638497,0.000318225,0.014799762
0.05956564,0.022092398,0.034819204
0.061213832,0.018474152,0.11539557
0,0.032364372,0.24812602
0,0.016063197,0.004879018
0,0.00547753,0.03555675
0.061459564,0.014284931,0.039392468
0,0.34155267,0.019595651
0.030518068,0.003244733,0.040553745
0,0.007472221,0.018486826
0,0,0
0.030614955,0,0.05692201
0.06133922,0.06258194,0.057013057
0,0.007843898,0.008855121
0.030705165,0.12386905,0.069057636
0.030213295,0.08298709,0.012135065
0.06021664,0.07069745,0.007766984
0.09057153,0.007338192,0.018422194
0.029320356,0.04176733,0.019280493
0.122072026,0.001954128,0.06510932
0.030739224,0.004283336,0.03237057
0,0.12972012,0.045946606
0.061003547,0.047699224,0.06786613
0,0.06936241,0.1616878
0.08917888,0.002838505,0.004847571
0,0.011965797,0.02860535
0.030501967,0.082791805,0.07573275
0.030721838,0.08523099,7.63E-05
0,0.22656749,0.02563322
0.030436773,0.047818713,0.06284971
0.030742437,0.006622469,0.07696734
0.02923105,0.007308753,0.005624487
0.120999455,0.00482888,0.06639174
0.030214276,0.03431853,0.02466796
0.030642709,0.26748866,0.17419599
0,0.57386553,0.028109288
0,0.05008138,0.018068457
0,0.13849552,0
0,0.037792254,0.060918514
0.14468041,0.04228556,0.024870384
0,0.006616911,0.029981174
0.030664237,0.21498716,0.024703346
0,0.008189791,0.030577553
0,0.041293234,0.001890551
0.030772958,0.5580368,0.10337126
0.030331446,0.41445503,0.23160084
0,0.000512265,0.03185517
0.030243784,0.01737546,0.02418864
0,0.004551252,0.05323025
0,0.036560044,0.043114536
0.030254304,0.010361601,0.072183326
0,0.002914796,0.026476342
0,0.001562986,0.021912038
0,0.011395671,0.009738532
0,0.004266486,0.08359984
0.030702343,0.007939413,0.030777268
0,0.047525246,0.03804303
0,0.04112791,0.005046076
0.121380635,0.021710116,0.019824862
0,0.20098382,0.20780674
0.061115038,0.018954763,0.036924914
0,0.028290601,0.04579294
0.030555548,0,0.014479703
0,0.018371701,0.0864968
0.030011874,0.34837013,0.0965322
0,0.27839315,0
0,0.006064506,0.024794273
0.03053631,0.15720803,0.10935238
0.030747283,0.08723995,0.043549266
0.12263746,0.26087973,0.15715659
0,0.04592088,0.0775497
0,0.011877411,0.078025706
0,0.087961644,0.013000475
0,0.017155193,0.025331141
0,0.48494834,0.26080227
0,0.2005239,0
0,0.001163378,0.0536504
0.030776452,0.013391544,0.016601982
0,0.23313811,0.10729631
0,0.10328243,0.080024935
0.030466776,0.01022458,0.049442127
0.061360754,0.004827539,0.044870824
0,0.0905511,0.1343924
0.05940614,0.22998208,0.10224983
0,0.026111634,0.058010425
0.059396427,0.012870396,0.19108509
0,0.03415496,0.020892404
0,0.025944551,0.016071383
0,0.014749762,0.03348544
0,0.027493859,0.16059008
0.03077174,0.026251942,0.07894079
0,0.035718422,0.03019842
0.025443189,0.005921508,0.11504047
0.09076396,0.040945355,0.04970208
0.09204665,0.022485867,0.002102943
0.030739998,0.033265214,0.023484655
0,0.46112585,0.06763699
0.030614367,0.020067725,0.029317379
0,0.15027328,0.025342492
0,0.032726232,0.04678489
0,0.006685986,0.052167572
0,0.058086332,0.04434848
0,0.17138167,0.12741655
0.02993702,0.05196866,0.07853723
0,0.010887144,0.044456925
0.030652255,0.006997599,0.004922431
0,0,0.003491892
0.06125247,0.020635106,0.012594781
0,0.01727413,0.001073577
0,0.007483904,0.033903275
0,0.078339934,0.01793994
0,0.016525576,0.018988451
0.060804922,0.015118789,0.011175841
0.058352772,0.11755835,0.3701472
0,0.027467152,0.02072268
0,0.009662345,0.024521057
0,0.048662193,0.37803897
0.030699696,0.03079961,0.09925283
0.030735841,0.18576361,0.016924791
0,0,0.26072586
0,0,0
0,0.000781715,0.002521634
0,0.023246013,0.018476127
0,0.01709762,0.05396735
0.09042774,0.024942644,0.05325406
0,0.008115345,0.03478127
0,0.015197209,0.02142597
0,0.3338445,0.008682887
0.060560986,0,0.050943818
0.030361617,0.002911811,0.06801629
0.03077113,0.37052673,0
0,0.4175027,0.054300923
0,0.13190825,0.031910583
0,0,0
0,0.030351128,0.055892855
0.06124814,0.08689567,0.00103833
0,0.03109889,0.014703522
0.029822057,0.057895362,0.1512205
0,0.19329932,0.15530549
0,0.009237791,0.028492237
0,0.001915035,0.006032176
0.058301866,0.019280888,0.31493592
0.030329132,0.5320801,0.046676897
0.030428346,0.00629181,0.022196317
0.02944895,0.053011183,0.12578534
0.0306398,0.005693711,0.08093849
0.08563317,0.005681298,0.047834165
0,0.18229003,0.003808535
0,0.4141252,0.020465346
0,0.16176829,0.29153833
0,0.006434056,0.009919649
0.060322206,0.073425725,0
0,0,0.3771538
0.03046004,0.016491862,0.023545064
0,0.40029082,0.01197818
0.061337143,0.07858362,0.112945184
0,0,0
0.061266057,0.33896577,0.27945822
0,0.022256183,0.09474251
0,0,0.07900629
0,0.03899868,0.08289711
0.03072336,0.03091295,0.053480756
0,0.00264078,0.013855735
0,0,0.08100394
0,0.2278112,0.14899501
0,0.044869393,0.041945588
0,0.001022996,0.09928427
0,0.025232775,0.008623238
0.030746609,0.16041066,0.000923199
0,0.23491608,0.21632114
0.060638532,0.004796099,0.02552363
0,0.00498874,0.058929022
0.030652495,0.038324468,0.07721619
0,0.026685074,0.027310034
0.061110813,0.005009396,0.13960144
0,0.005319335,0.037503753
0,0.001110242,0.008254835
0,0.015514703,0.027525624
0.030452179,0.010381896,0.14301996
0,0.075907566,0.06117046
0,0.018983437,0.048177417
0,0.01829169,0.039628915
0,0.05034367,0
0,0,0
0,0.025261357,0.024644861
0,0.2083485,0.001541144
0,0.03645811,0.035365436
0,0.033496514,0.039470345
0,0.002608034,0
0,0.012299307,0.022395877
0,0.039252657,0.027774498
0.029907694,0.023770282,0.026573848
0.030789593,0.008147026,0.1992415
0.030422835,0,0.04676959
0,0.45919904,0
0,0.23236455,0.15375191
0.44604635,0.003617021,0.045987587
0.060025502,0.000802325,0.042321205
0.061091226,0.0666537,0.08506802
0,0,0.020839656
0,0.015404212,0.034233507
0.030252244,0,0.05804232
0,0.013837935,0.013589367
0,0.022160156,0.52869177
0,0.33859763,0.019293258
0,0.015770162,0.08096214
0,0.018254118,0.048777185
0,0.003306291,0.23809753
0.05081975,0,0.32212132
0,0.012501425,0.020377457
0,0.06515847,0.049930885
0,0.001061768,0.022131642
0.029433914,0.09629504,0.020911567
0.030507544,0.014799653,0.08672681
0.030781673,0.17403303,0.2517335
0.030489938,0.008322761,0.30210534
0.030331796,0.009004665,0.003524302
0,0.14511909,0.039001726
0,0.072934695,0.006117452
0,0.19505711,0.019993836
0.02920219,0,0.026464527
0.060609546,0.14525716,0.015192325
0,0.12445267,0.2395428
0,0.000467802,0.018082058
0,0.012488888,0.003741329
0,0,0.030871993
0,0.7919207,0.016967412
0,0.006216071,0.032446567
0,0.005730532,0.26817682
0,0.027333025,0.002176649
0.030686522,0.011702227,0.055530153
0,0.069419846,0.021428168
0,0.002781249,0.004857202
0.030702116,0.4018694,0
0.060617197,0.011677922,0.013238066
0,0.006997959,0
0,0.08725439,0.004880365
0.030710049,0.02336546,0.029090771
0.030696006,0.029473843,0.035336863
0,0.004497197,0.043187
0.030368585,0.00363859,0.3319441
0.33321878,0.055169925,0.27859393
0.029762266,0.010734787,0.007994701
0,0.005641093,0.013728086
0.0909433,0.13669045,0.09191354
0,0.01791446,0.06261704
0.058705345,0.012482857,0.06701199
0,0.18561028,0.06916976
0,0.53028244,0.13330504
0,0.71689886,0.16967557
0,0.002017482,0.099787556
0.029616933,0.52881455,0.030694019
0.030757366,0.19764411,0.10954985
0.030232646,0.000936702,0.06921081
0,0.037722595,0.23988903
0.030648585,0.022293014,0.080431014
0,0.11505954,0.010358409
0,0.020831775,0.001985312
0,0.047827233,0.047327682
0,0.03532532,0.006118365
0,0.25741807,0
0,0.034982298,0.031565312
0,0.012776398,0.07571165
0,0.007617671,0.050159637
0,0.049431298,0.049202833
0,0.01561513,0.02632562
0.030591235,0.005375871,0.025099255
0,0,0.005791767
0.030663852,0,0.014233458
0.030680288,0.049512707,0.019365683
0,0.02943524,0.10686561
0.061209764,0.014320164,0.01885875
0.030766843,0.00282792,0.026276626
0,0.006328965,0.19720529
0,0,0.012520159
0,0.012133182,0.008198483
0,0.037789807,0.02112603
0,0.2895895,0
0,0.2094365,0.00574973
0.030735571,0.10135188,0
0,0.006608453,0.049145523
0,0.108467944,0.41786265
0,0.010574759,0.14502876
0,0.001877659,0.12077519
0.061336435,0.23022018,0.016329098
0,0.2877336,0.10282489
0,0.005923725,0.053173322
0,0,0.032501567
0.030713115,0.039803606,0
0,0.006951667,0.02908503
0,0.40504122,0
0,0.0395471,0.031667124
0,0.024608739,0.051682085
0,0.17403643,0.080387466
0,0.095663704,0.086290084
0,0.016943514,0.047176696
0,0.019403499,0.043612037
0,0,0
0.058107123,0,0.28815517
0,0.067415394,0.003972448
0,0.014844031,0.000555181
0,0.038445003,0.023597995
0.06119522,0.11103389,0.009361682
0,0.020782424,0.098292746
0.060977474,0.07177775,0.05178628
0,0.001068167,0.005851523
0,0.006681257,0.000988607
0.030729068,0,0.42272335
0.061448593,0.027017942,0.02476984
0,0,0
0.15286027,0.018766733,0.000949636
0,0.006182741,0.04777095
0.060900137,0.010266372,0.012358706
0.030545102,0.016620908,0.001742149
0,0.009181041,0.10625662
0,0.10121247,0.0509732
0,0,0.012178134
0,0.37117964,0.034069408
0,0.009112192,0.036530398
0.06100204,0.21441987,0.0064682
0.030726455,0.028121697,0.17523934
0,0.106567465,0.022822082
0.06097901,0.07578021,0.07561797
0,0.0703448,0.0885122
0,0.07630037,0.020499889
0,0.028740505,0.05739166
0.030333567,0.015543997,0.25308627
0,0,0.07500563
0,0.5561281,0.050332617
0.029655946,0.004180265,0.029536989
0,0.015268176,0.015645357
0,0.007678545,0.04568273
0,0.023039112,0.008171741
0,0,0.051727038
0,0.004380478,0.06615372
0.03020063,0.07923402,0.063373566
0,0.025668025,0.42077953
0.030666025,0,0
0,0.006114562,0.029196968
0.11583154,0.032914434,0.09581958
0.030311637,0.001722608,0.069366
0,0.044441506,0.07703292
0,0.045036957,0.11197708
0.028390404,0.041031003,0.09428922
0.06103107,0.042155027,0.016555391
0.03066927,0.009260253,0.043367468
0,0.21432245,0.042741656
0.028208904,0.018761337,0.05174307
0.061298274,0.16747755,0
0,0.006815371,0.042844728
0,0.003873552,0.05108397
0.06040424,0.013720077,0.08871885
0,0.03637707,0.009503398
0,0.16366342,0.00720444
0,0.28144532,0
0.030516965,0.00701728,0.054680627
0.060635388,0.027194234,0.025599375
0.061411344,0.019483974,0.024088474
0.060718834,0.022834625,0.021621298
0,0.031951495,0.13916238
0,0.07066313,0.03544413
0,0.13996112,0.004355705
0,0.018460926,0.029060313
0.029652704,0.006994323,0.10156754
0,0.043143243,0.035041757
0,0.024903199,0.016508626
0,0,0.14797938
0.029914,0,0.029936194
0,0.014461705,0.008171465
0.030631531,0.004686278,0.04802705
0,0.008498055,0.008327566
0,0.080158144,0.039418526
0.030691285,0.23820806,0.2812149
0.030667147,0.082380764,0.036500413
0.030618366,0.0247706,0.06919951
0.060691927,0.006644052,0.00187623
0,0.006975181,0.003972384
0,0.006160682,0.16480027
0,0.006712906,0.002684199
0,0.04078338,0.030864757
0.030177804,0.012616629,0.31782565
0,0.012922647,0
0,0.005339201,0.055568963
0,0.014897558,0.19589506
0,0.027202576,0.007973772
0.02794958,0,0.07427843
0,0.11208667,0
0.12080201,0.004894076,0.1237155
0,0.0934125,0.034989215
0.030653812,0.008777738,0.002773663
0,0.12358046,0.067105256
0,0.34507203,0.1300179
0.03072764,0.0197233,0.034733303
0,0,0.1518121
0,0,0.06942893
0,0,0.021423526
0,0.003243321,0.043407016
0.030342354,0.009159676,0.01857219
0.09125536,0.015770547,0.016327515
0,0.36128393,0.019110246
0,0.19756152,0.09700445
0,0.32294127,0.043592066
0,0.005723693,0.07336387
0,0.050553523,0.00780878
0.030737443,0.025830429,0.3182823
0,0.011328716,0.008253433
0.030719519,0.06021946,0.047621723
0,0.010995498,0.11107324
0,0.039325792,0.05842723
0,0.001332475,0.029199332
0,0.006670852,0
0,0.020879855,0.14362824
0,0.018072518,0.04654164
0,0.053304765,0.040185206
0,0.05637899,0.006869191
0.030758686,0.011046165,0.028233968
0.030776339,0.025960745,0.047536153
0.02887625,0.019073807,0.07307585
0,0.013145264,0.030535283
0,0.5976128,0.1946569
0.12689126,0.021125933,0.04731995
0,0.0322225,0.013481102
0.030661372,0.3783264,0.2289305
0,0.005878799,0.04584844
0,0.026954856,0.07776026
0,0.01671184,0.03582299
0,0.038445782,0.00598544
0,0.6247143,0.01797776
0,0.056267865,0.015830291
0,0.03920651,0
0.15180968,0.004794571,0.08815177
0,0.6063616,0
0.06129126,0.21105523,0.35592872
0,0,0.16243622
0,0.061823506,0.22015099
0.030767614,0.032789364,0.32189724
0.030776905,0.1358381,0.35384026
0.030785315,0.11158932,0.14614083
0,0.053885292,0.24874139
